Complexity,Loss,Equation
1,3.709214,"8.951815"
3,3.0282142,"11.901817 - x0"
5,0.29859442,"(x0 * -0.52781236) + 10.508865"
8,0.17171426,"(803.3928 / (exp(x0) + 151.08403)) + 4.8181605"
10,0.14497846,"(x0 * ((3.5917072 / exp(x0)) + -0.43645367)) + 9.565612"
12,0.07690906,"(x0 * (((2.6343594 + x0) / exp(x0)) + -0.441853)) + 9.519151"
14,0.05403264,"((x0 * 9.806662) / (exp(x0) + 5.1365047)) + ((x0 * -0.4514487) + 9.526405)"
18,0.042069796,"(((x0 + 1.5252393) - (x0 * -0.054267354)) / exp((x0 + -1.306173) + (x0 * -0.6181168))) + 3.848682"
