SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-1.7893492681274568e-05,5.602620321945568e-07,0,0,0,0,0,6.204817421640195e-07
II-other,0.0,0.0,0.0,-0.00525614082886161,0.0001334852953051993,0,0,0,0,0,0.00010076190291330788
Ib,0.0,0.0,0.0,-0.0005305714964677879,1.6559090093665176e-05,0,0,0,0,0,3.16525568244206e-05
Ic,0.0,0.0,0.0,0.005774345414022885,6.801940325374042e-05,0,0,0,0,0,9.146437870440356e-05
Long-GRB,0.0,0.0,0.0,-0.00011390118394491702,3.1713455186184757e-06,0,0,0,0,0,4.154301421219729e-06
Pair-Instab,0.0,0.0,0.0,-1.2694204591939613e-05,3.0618582694043026e-07,0,0,0,0,0,inf
Low-mass,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
