SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-0.0002863096625508308,9.659484462577882e-06,0,0,0,0,0,7.389368490407945e-06
II-other,0.0,0.0,0.0,-2.117811619762639e-05,6.492957180279786e-07,0,0,0,0,0,2.4894079311314965e-07
Ib,0.0,0.0,0.0,4.1979585331640395e-06,1.0966588069084157e-07,0,0,0,0,0,3.1614225178167984e-07
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,-2.634891235283655e-07,2.700842562649686e-07,0,0,0,0,0,3.983776953766578e-07
