SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-1.429747770076583e-05,1.0017409392537012e-06,0,0,0,0,0,4.320566185589041e-07
II-other,0.0,0.0,0.0,6.736407770483459e-07,2.7397246392948354e-08,0,0,0,0,0,1.2223901781600398e-07
Ib,0.0,0.0,0.0,-1.224843231700243e-08,2.9373735786072015e-09,0,0,0,0,0,
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,-3.095912485676458e-07,1.2862381227242314e-08,0,0,0,0,0,
