SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-0.0019141298171517283,7.235175152574609e-05,0,0,0,0,0,1.4674788255406891e-05
II-other,0.0,0.0,0.0,-0.0004056241540371052,1.2167608242802227e-05,0,0,0,0,0,3.906753531149212e-06
Ib,0.0,0.0,0.0,-6.271599567207122e-06,1.0647107514085175e-06,0,0,0,0,0,7.966948209631515e-07
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,-1.950544459680058e-05,8.498243697015474e-07,0,0,0,0,0,8.862788441403506e-07
