SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-1.2001638909332216e-06,5.77877943735567e-08,0,0,0,0,0,1.8792592253602272e-07
II-other,0.0,0.0,0.0,4.1116582844739456e-08,1.72312639067675e-08,0,0,0,0,0,inf
Ib,0.0,0.0,0.0,-6.389099442058134e-07,1.961107271395146e-08,0,0,0,0,0,inf
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
