SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-0.0006273470250798417,1.6116940469134162e-05,0,0,0,0,0,2.0042763328504882e-05
II-other,0.0,0.0,0.0,-0.0008051044811150985,0.00014092800709938983,0,0,0,0,0,2.7585144987681797e-05
Ib,0.0,0.0,0.0,0.004622861947056635,1.7180654385032108e-05,0,0,0,0,0,3.3043388065508684e-05
Ic,0.0,0.0,0.0,0.0002421677304805708,1.651399761982261e-06,0,0,0,0,0,3.4653480752845405e-06
Long-GRB,0.0,0.0,0.0,-0.0005669866295969773,1.4763460981860027e-05,0,0,0,0,0,8.015621056883586e-06
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
