SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-3.158358803855326e-05,1.7203770487243722e-06,0,0,0,0,0,7.224475268217296e-07
II-other,0.0,0.0,0.0,-6.473247889628518e-06,2.1774396866523364e-07,0,0,0,0,0,3.2743804692263903e-07
Ib,0.0,0.0,0.0,-1.563085345558088e-06,4.636028701871887e-08,0,0,0,0,0,1.6424715322790501e-07
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,3.5900724969841217e-06,6.2502462091777e-08,0,0,0,0,0,1.2289215853157342e-07
