SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
II-other,0.0,0.0,0.0,-0.0007813808877564511,1.8890878314057078e-05,0,0,0,0,0,7.046886492588699e-05
Ib,0.0,0.0,0.0,-0.0010697658010978088,2.9406972547278346e-05,0,0,0,0,0,5.025388413134401e-05
Ic,0.0,0.0,0.0,0.0019730777740076706,8.692541808415825e-06,0,0,0,0,0,3.748210958794234e-05
Long-GRB,0.0,0.0,0.0,-4.603571728782324e-14,1.3524496207868118e-15,0,0,0,0,0,
Pair-Instab,0.0,0.0,0.0,-3.914299916330185e-05,9.480532483403621e-07,0,0,0,0,0,3.380149974328706e-06
Low-mass,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
