,id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume,snr_err,snr_solar_err,snrd_err
0,305703,1.7155472,918188042932777.8,0.0006695505408816356,4.2718889001479414e-10,358354057980.2711,32737528.900000002,0.2613432561610123,1.8684050758495867e-15,7.086656735625807e-05,4.9628567308455554e-11,37928909673.95503
1,410975,7.992892,4849519138277407.0,0.015766489482292832,1.2393946299010088e-08,9565985939485.799,262109781.93,0.2613432561610123,1.648182380993582e-15,0.00023686868897126608,1.9129538069172885e-10,143715095915.82538
2,282213,7.099558,7628230938391286.0,0.0066429231256083104,5.064498832104677e-09,7137592468167.772,170131128.05,0.2613432561610123,9.306952106378183e-16,0.0001891072895635744,1.5161801230356136e-10,203189279800.82388
3,357367,2.9366164,3350306874721942.5,0.0022349343852835876,1.7702537562916556e-09,2549776687063.405,62874878.06,0.2613432561610123,8.765216172156539e-16,0.00013046052743603988,1.0065577880356887e-10,148838916090.23737
4,323846,1.2285609,5625993213498331.0,0.0012300833639863119,9.572074881336626e-10,5632965087708.87,30071086.88,0.2613432561610123,2.1837226839384355e-16,0.0001017984816779332,8.65491557432723e-11,466169456527.9478
5,116561,9.016866,5583336804417396.0,0.004973749622880092,3.8958988579943025e-09,3079797273840.33,136086790.97,0.2613432561610123,1.6149600706276723e-15,0.00019774418299851442,1.529716512665215e-10,122445245919.70805
6,221665,0.8569602,3853586314175973.5,0.00030607641668144707,2.8339369211039074e-10,1376367175996.7932,4555172.899999999,0.2613432561610123,2.2237991578067114e-16,4.0756285358753175e-05,3.821893396690817e-11,183273229579.55557
7,138701,26.496372,6261373783439902.0,0.017231867728222994,1.3140636710063612e-08,4072073143945.879,593099316.34,0.2613432561610123,4.231718615821607e-15,0.0003981115283909577,3.2905033990176236e-10,94077977420.92136
8,214443,8.22845,5376020581974596.0,0.006018181415670502,4.644582859348958e-09,3931951601662.7227,159252282.49,0.2613432561610123,1.530583797909813e-15,0.0002297893952859133,1.9149542170695534e-10,150131861842.33554
9,265278,1.5787096,1304343428748760.8,0.0011182374022119998,8.285581872760678e-10,923897344613.7952,37064515.64,0.2613432561610123,1.210348107104304e-15,0.00010496483630993751,8.349221226551236e-11,86722849148.79614
10,368022,1.345673,1650453070664806.8,0.0009663922111111517,7.677818045474997e-10,1185269372496.1062,33019903.94,0.2613432561610123,8.153355123620445e-16,0.00010871007456614507,8.822040984011548e-11,133331705681.7624
11,274774,2.5101168,4925715288214385.0,0.0008623845862390639,6.025858435081942e-10,1692296127717.3215,22619474.44,0.2613432561610123,5.095943742436521e-16,7.931788535590408e-05,5.40972395494653e-11,155649060046.29453
12,28548,18.041622,4999834709335211.0,0.01971292970753194,1.589914725139842e-08,5463000509289.209,578240181.75,0.2613432561610123,3.608443688411222e-15,0.00037621683981956964,3.2495584931002084e-10,104260138803.83313
13,420986,8.73003,6407117893094580.0,0.008222953468253254,6.344483593578081e-09,6034965779101.511,367537826.0,0.2613432561610123,1.3625517971830971e-15,0.00029012634095196575,2.3015830434142088e-10,212928669245.2831
14,370390,0.22140676,310135510715676.94,0.00011720226935846536,1.2796270058065856e-10,164171074381.48676,1992613.1,0.2613432561610123,7.139032853383216e-16,9.608701016520433e-06,1.0501264164841616e-11,13459387586.326672
15,384783,1.6588141,1519635211767155.8,0.001059484519752249,7.807518960644848e-10,970590967690.5519,45686983.18,0.2613432561610123,1.091587038228073e-15,9.574549109951405e-05,7.164899641425095e-11,87712191283.37549
16,379185,5.4949837,3127369317207128.5,0.005675699787372942,4.2761747332603484e-09,3230220568026.282,204343705.13,0.2613432561610123,1.7570626116224898e-15,0.00020253549597680745,1.553154193829339e-10,115269367543.92838
17,283524,3.82481,1998730520228252.8,0.0037039540805662505,3.1906560503492036e-09,1935574856359.3335,137146098.74,0.2613432561610123,1.9136196507187026e-15,0.00016288750805346894,1.400209879432089e-10,85120106282.5065
18,331588,1.7380838,4376379364073894.5,0.0011648277982131434,9.424411927377476e-10,2932958893466.2593,47561306.76,0.2613432561610123,3.9715108207211007e-16,8.557829908271016e-05,6.523024588377671e-11,215480463092.81326
19,137028,1.3324801,3074784826358044.0,0.00014783930187238658,1.0330550076989383e-10,341148841274.6882,6189991.399999999,0.2613432561610123,4.3335718603056455e-16,7.36258432828655e-05,5.4345818235810414e-11,169896440295.03342
20,202795,4.3769746,8231671887936632.0,0.03569502525916161,2.7083335288498065e-08,67130783890093.54,227457316.88,0.2613432561610123,5.317236473448824e-16,0.0002511296328694418,2.2130018206562307e-10,472293519619.5179
21,386513,1.9901133,2469306835660421.0,0.00045880134956477264,3.205604378150963e-10,569274778823.1552,18478875.66,0.2613432561610123,8.059400602872993e-16,7.835267319174463e-05,5.074598740018568e-11,97218983212.98694
22,305481,4.774152,3611700550440036.0,0.0016206229076063461,1.069052125624273e-09,1226019751247.4617,46989627.14,0.2613432561610123,1.3218570956604737e-15,9.699270056425687e-05,6.725737326815983e-11,73376086479.1469
23,238383,3.447081,1639155342082014.0,0.0026415690984232234,1.973316089378634e-09,1256118466365.9475,80682048.07,0.2613432561610123,2.1029617581098836e-15,0.00013375188171628328,1.0833660819410318e-10,63601670929.33627
