,id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume
0,135397.0,9.756257,5375325584101296.0,0.014662936301901713,1.1244035998567505e-08,8078718779308.492,518063800.93,0.9972942257819404,1.8150076395104825e-15
1,63182.0,2.1533644,2686803263230443.5,0.005965667741810139,4.358589439712521e-09,7443503550093.088,210988061.77,0.9972942257819404,8.014596488955168e-16
2,278865.0,0.97393066,3313237572011130.5,0.0011382704734850706,7.270550094392158e-10,3872309040832.163,41887558.1,0.9972942257819404,2.939513508561432e-16
3,206445.0,7.818808,5299993763860622.0,0.009803455864131175,7.239980258713655e-09,6645291065361.636,657622614.56,0.9972942257819404,1.475248528274611e-15
4,277001.0,5.8136377,3033076148920415.5,0.01412739297956843,1.0719827840084966e-08,7370507228676.244,655267747.9,0.9972942257819404,1.916746370535171e-15
5,194659.0,9.348489,4450446597318037.0,0.02854724364365595,2.2339869889888892e-08,13590215845225.639,1292297017.61,0.9972942257819404,2.1005732336241626e-15
6,120967.0,3.3785868,2829494945784803.5,0.003763127034364174,2.7274766810530095e-09,3151539254246.6533,146885240.58,0.9972942257819404,1.1940600229850906e-15
7,78473.0,27.99838,1.0001964093549578e+16,0.028702504410820343,2.2407837745882396e-08,10253501042273.64,687458158.11,0.9972942257819404,2.7992881936115517e-15
8,221430.0,0.35785404,543672592965364.56,0.0010890098702433398,8.12346522652197e-10,1654486896166.0227,20926236.51,0.9972942257819404,6.582160745829569e-16
9,233129.0,12.957609,2.0980434423124452e+16,0.021490154723883784,1.668103117578427e-08,34795986043971.684,1273506521.07,0.9972942257819404,6.176044184155804e-16
10,268973.0,60.46346,2.9095681354173996e+16,0.16872569156272385,1.3621555000007103e-07,81192656820692.33,5193716145.27,0.9972942257819404,2.0780905339178817e-15
11,159265.0,3.8085477,2239374511649209.5,0.004089537322611742,3.2570830774458265e-09,2404592607490.484,141427858.64,0.9972942257819404,1.7007194107943818e-15
12,67236.0,2.3391848,5019269387040231.0,0.0016342898880331727,1.1340690064661646e-09,3506752097805.3174,43673468.02,0.9972942257819404,4.660408955215239e-16
13,61259.0,0.94911534,725228553135698.0,0.0005308574897993429,3.5395629572575325e-10,405633533695.09973,25965766.0,0.9972942257819404,1.3087120410473006e-15
14,248388.0,2.3585722,2426800354197942.5,0.0034164816551872203,2.4084733384565145e-09,3515312734933.075,196765645.2,0.9972942257819404,9.718855512444937e-16
15,256199.0,4.0385427,3296014770002495.5,0.006850190755857343,5.655509721876012e-09,5590712191464.6,241435405.67,0.9972942257819404,1.2252805226345942e-15
16,106788.0,14.35163,7309433864082767.0,0.01607781201532349,1.2813008765433072e-08,8188596250402.38,587397617.53,0.9972942257819404,1.9634393397443964e-15
17,137451.0,12.345529,5616435408928504.0,0.07345965187857571,5.725658725681243e-08,33419498665338.19,3582483422.74,0.9972942257819404,2.1981075363876148e-15
18,278803.0,6.097204,6009527219873670.0,0.015201168255555128,1.1525572184303263e-08,14982577982570.06,845930218.46,0.9972942257819404,1.0145896302518407e-15
19,178756.0,5.3112125,7200088776276371.0,0.007572490198131582,5.681186935704408e-09,10265565854130.3,385386719.28,0.9972942257819404,7.376593074102025e-16
20,19238.0,14.500664,1.2886141566610146e+16,0.028939854284303818,2.2738138443885617e-08,25717653979473.5,1103324330.59,0.9972942257819404,1.1252913779539188e-15
21,188342.0,3.0510368,1173478279233746.2,0.0019641083964088094,1.5680041505616923e-09,755427971647.6584,64581829.37,0.9972942257819404,2.5999942683150944e-15
22,180748.0,2.8396618,2751281208867828.0,0.0015667768674901173,1.1710728515796472e-09,1518013079590.8013,41104535.16,0.9972942257819404,1.032123430657436e-15
23,245030.0,2.5373013,2144768953884873.8,0.008903823344116992,6.74882085977977e-09,7526360341729.032,281229501.8,0.9972942257819404,1.1830184763744005e-15
24,232901.0,8.587092,3763959269558867.0,0.010190044498148134,8.038758522012777e-09,4466577561533.288,502941541.78,0.9972942257819404,2.2813987572735876e-15
25,58115.0,0.82306594,335326900381689.9,0.0008573152493754569,7.426452965524601e-10,349280478333.276,31465290.26,0.9972942257819404,2.4545180809029498e-15
26,186374.0,3.1640747,3339730232212511.0,0.00623020584806528,4.753888666990397e-09,6576079516609.011,301967940.77,0.9972942257819404,9.47404275196161e-16
27,248914.0,20.082409,1.8948559359923924e+16,0.04018665611939915,3.1601237479585514e-08,37917723862475.11,1709973323.81,0.9972942257819404,1.0598383031943926e-15
28,168523.0,0.10096997,72478319430872.44,0.0018882784532753079,1.3344763577184798e-09,1355445078481.468,83533002.39,0.9972942257819404,1.3931058389992337e-15
29,217380.0,1.2509557,966716201658790.2,0.0031685714947092035,2.3465309066182738e-09,2448615406644.3735,141794810.94,0.9972942257819404,1.2940257935612153e-15
30,48904.0,31.5846,6067669730977535.0,0.04744723940642116,3.573286007649787e-08,9115017393438.139,2017890252.47,0.9972942257819404,5.2053920863144186e-15
31,161983.0,3.429764,1324089269546746.2,0.00853203580723058,6.316389719057514e-09,3293864259973.1704,205755072.44,0.9972942257819404,2.5902815458764762e-15
32,116431.0,3.5294824,2151219280811103.5,0.002336346232965903,1.7948098617155874e-09,1424002868807.8005,146677265.48,0.9972942257819404,1.6406892739773284e-15
33,146115.0,4.7889,5130641130876146.0,0.007619807135490161,6.244275111177629e-09,8163564889366.945,255516644.28,0.9972942257819404,9.33392119589197e-16
34,211670.0,22.309025,1.9912484649311856e+16,0.07434290189757327,5.71334595452711e-08,66356637854891.69,2986238079.65,0.9972942257819404,1.1203536571600553e-15
35,196135.0,7.408238,5352341866796723.0,0.007376618357183703,5.8700097842851975e-09,5329497144737.466,263653596.22,0.9972942257819404,1.3841115131223285e-15
36,254739.0,24.250904,1.509148755257738e+16,0.042815138562483424,3.358474010969367e-08,26644125541777.51,2578370189.03,0.9972942257819404,1.6069260180954356e-15
37,205785.0,9.128997,3875082177034997.0,0.015094779847360547,1.1717129701923656e-08,6407441294237.9,575766058.52,0.9972942257819404,2.355820233723408e-15
38,226145.0,2.853574,1081758314678624.8,0.006704363105933378,5.318826976848776e-09,2541549836965.1675,196014864.53,0.9972942257819404,2.6379034589142555e-15
39,165906.0,9.065228,7551462530953551.0,0.010691552228296559,8.131151610650444e-09,8906213506126.31,751870879.38,0.9972942257819404,1.200459905990595e-15
40,229591.0,3.5762482,2601251035324434.5,0.014244552089007764,1.0800999203628845e-08,10361041459388.719,433234981.06,0.9972942257819404,1.374818559006921e-15
41,178205.0,5.825505,2155132575184494.2,0.006829615039561154,5.475289369960028e-09,2526600843657.019,191910799.07,0.9972942257819404,2.70308428682226e-15
42,196981.0,0.49098277,535163634195081.8,0.001151569426055571,9.774712257642122e-10,1255192884010.6628,26775055.9,0.9972942257819404,9.174441958083858e-16
43,106212.0,0.25122386,166034777083215.7,0.0017627929557178918,1.2353544411333632e-09,1165036376108.8738,38358462.44,0.9972942257819404,1.5130797560205598e-15
44,255095.0,8.619124,4416948864419777.5,0.01461839369727743,1.1842391596098108e-08,7491329448425.476,433380205.8,0.9972942257819404,1.9513750927547203e-15
45,254297.0,8.900293,4137931729537123.5,0.015376498267536757,1.1281116565888474e-08,7148854545621.471,832133268.85,0.9972942257819404,2.1509037803761936e-15
46,270877.0,13.164923,6058061215433668.0,0.04085982972481317,3.207399184000712e-08,18802339347151.09,1656861623.15,0.9972942257819404,2.173124788911131e-15
47,16508.0,2.0307293,686909096272399.0,0.005538520138203391,3.8476705336420385e-09,1873445103106.4426,128179863.96,0.9972942257819404,2.9563290266790978e-15
48,240101.0,0.14942355,142917583772578.84,0.0028787118223291288,2.168135603356426e-09,2753371460019.7656,73326392.94,0.9972942257819404,1.0455225036393976e-15
49,232733.0,9.803903,6597171797729942.0,0.0443888764829435,3.4994838167889856e-08,29869843068234.426,1424809094.31,0.9972942257819404,1.4860766553591162e-15
50,191571.0,10.236404,5517688462637204.0,0.013636282449731264,1.0095793542418456e-08,7350311529922.459,564711452.31,0.9972942257819404,1.855197891166814e-15
51,163773.0,1.8711076,5742314000697204.0,0.002984887347035467,2.4922695416051665e-09,9160435457258.416,53057816.94,0.9972942257819404,3.258455737134575e-16
52,114795.0,4.4444027,2365396179994864.5,0.011065436650463327,8.601690220300133e-09,5889237170830.88,248781784.31,0.9972942257819404,1.878925288536506e-15
53,238664.0,0.74912745,728027481252638.6,0.0013358819359882822,9.43317044629625e-10,1298255405149.6145,32428924.51,0.9972942257819404,1.028982379498995e-15
54,168972.0,0.33048153,836800700878984.8,0.00044089940469733827,3.346734755329076e-10,1116385931969.8132,8734075.8,0.9972942257819404,3.949345760022172e-16
55,296287.0,81.48651,2.7183350280676304e+17,0.25133428672090197,2.0864261676964432e-07,838434233283301.8,5468699294.66,0.9972942257819404,2.997662508801423e-16
56,179537.0,4.6083364,1967723681307453.5,0.008739873761121555,6.3005115835715035e-09,3731857893750.232,245420514.01,0.9972942257819404,2.341963174899634e-15
57,249888.0,31.114138,1.1130936669065766e+16,0.08017524475329564,6.243556216623174e-08,28682317079643.38,3797411552.64,0.9972942257819404,2.795284792740758e-15
58,178404.0,4.510908,6055258756207424.0,0.006668296616759268,5.062617215017764e-09,8951249167045.727,109166178.96000001,0.9972942257819404,7.449570995419039e-16
59,188871.0,2.6788805,4326599038793994.0,0.002261843295436612,1.6542172254273216e-09,3653051723635.558,48852368.64,0.9972942257819404,6.191654174514672e-16
60,293855.0,13.284407,7215519236317392.0,0.02166465081496974,1.612887281630877e-08,11767307694164.553,1047967817.73,0.9972942257819404,1.8410881552552005e-15
61,209022.0,6.127168,2.3700976019412776e+16,0.0189679998665931,1.542280020894085e-08,73371598424320.62,1267625593.8,0.9972942257819404,2.585196489368799e-16
62,134168.0,0.36388016,709267181769864.9,0.00032729345129323866,2.025333493063432e-10,637953176151.4227,17024691.96,0.9972942257819404,5.130367925553727e-16
63,90266.0,10.452961,1.2731147575742888e+16,0.01196829800219498,9.458538326101731e-09,14576747018994.244,682156521.13,0.9972942257819404,8.210541066947021e-16
64,24315.0,30.780651,1.9490773046252176e+16,0.07466896618649906,5.713934571549208e-08,47281517000382.195,3563458962.23,0.9972942257819404,1.5792421843380254e-15
65,189023.0,7.6905084,3248548030806580.0,0.030359282889119328,2.37177481067189e-08,12824066175670.324,1156975437.16,0.9972942257819404,2.3673679216282137e-15
66,229488.0,15.932619,9685100020983304.0,0.02755642696764357,2.0846116139739668e-08,16750965513111.787,1337900487.68,0.9972942257819404,1.6450649931834573e-15
67,281563.0,1.1517557,2185194943811529.2,0.0012505517039894146,1.0463402191373448e-09,2372637930537.319,37196942.07,0.9972942257819404,5.270722885671008e-16
68,160531.0,28.914846,1.0728920915895372e+16,0.042097318437846705,3.2066837157879374e-08,15620307999943.053,2166643646.99,0.9972942257819404,2.6950376675031106e-15
69,107889.0,24.816097,1.8649737348844404e+16,0.05776847569175835,4.44299239599356e-08,43414034797429.9,2953874083.27,0.9972942257819404,1.3306405626960577e-15
70,161254.0,5.019773,9589774878121914.0,0.007893498862357268,5.914818146728996e-09,15079741074091.922,442046057.72,0.9972942257819404,5.234505568480128e-16
71,148259.0,2.3637116,1092156102432393.6,0.017135921260771105,1.3729413538387074e-08,7917675310199.501,316958935.92,0.9972942257819404,2.16426167901792e-15
72,224961.0,3.4688015,5061723259836013.0,0.005862515190472898,4.66295424775989e-09,8554663476926.72,200212152.12,0.9972942257819404,6.853005037877912e-16
73,81692.0,5.4887266,928384337699007.0,0.010660955516822973,8.49218538036898e-09,1803235039384.959,413678764.97,0.9972942257819404,5.912127528566201e-15
74,258861.0,11.48033,7929398345327035.0,0.028610941329568595,2.201820297194259e-08,19761413725644.652,1712873319.52,0.9972942257819404,1.4478185481456617e-15
75,209977.0,4.288857,2440886693534332.5,0.005557311598084838,4.200880069182418e-09,3162793241087.147,173608871.26,0.9972942257819404,1.757089754047477e-15
76,190410.0,4.536943,1306233658944530.5,0.00927426426799708,7.152179015677262e-09,2670158331018.12,411152419.57,0.9972942257819404,3.4733012496906285e-15
77,186909.0,1.2162962,533500206569037.7,0.0037218752040814942,2.855793125743557e-09,1632514506089.5994,87428941.25,0.9972942257819404,2.279842041340625e-15
78,27063.0,10.336962,4299318486586668.0,0.022661823946948538,1.845893112620418e-08,9425438405876.727,607762368.99,0.9972942257819404,2.404325716331558e-15
79,269209.0,3.3407466,2645003403231192.5,0.006097535121863569,4.605649801099068e-09,4827663717041.832,171142744.56,0.9972942257819404,1.2630405677054604e-15
80,266324.0,10.909342,7217559595378618.0,0.03479419998234994,2.6247927740694655e-08,23019647926165.7,1706545829.59,0.9972942257819404,1.5115000930487945e-15
81,170770.0,0.42510745,462396054534497.8,0.0008640185628347082,6.57026208531631e-10,939806570078.5441,28786049.34,0.9972942257819404,9.193578661218533e-16
82,171826.0,3.7672837,2117299665441934.0,0.002173860942158268,1.5978513310380798e-09,1221759605083.3623,46697758.91,0.9972942257819404,1.7792869670215873e-15
83,212537.0,9.974493,7015488215752431.0,0.030990536314576784,2.4881407914737823e-08,21796971767363.133,912216232.21,0.9972942257819404,1.421781733964499e-15
84,76996.0,1.7825953,617585230195980.0,0.007907316319033152,6.177589942602985e-09,2739512310574.6533,251184417.99,0.9972942257819404,2.886395614471422e-15
85,152731.0,43.574734,1.7419580490697802e+16,0.12534110259830286,9.783352247468102e-08,50106775763770.54,3986610711.68,0.9972942257819404,2.5014801029949753e-15
86,63183.0,11.615009,9374834177776032.0,0.023722964163290585,1.8860272704801122e-08,19147540500069.57,2687955617.86,0.9972942257819404,1.2389562076238664e-15
87,135396.0,11.026232,3942660010328588.5,0.056539279098749125,4.493622513075701e-08,20216802504740.074,1428640822.2,0.9972942257819404,2.796647941013066e-15
88,156805.0,21.739,8739812968805275.0,0.030643831424241326,2.4550274691394848e-08,12319856262729.057,874326928.7,0.9972942257819404,2.487352999153677e-15
89,305531.0,8.76205,4790637964001550.0,0.01853594391073432,1.4318552493951106e-08,10134500099561.996,612228700.84,0.9972942257819404,1.828994398207705e-15
