id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume
40490.0,0.16650063,7443533811465935.0,0.0001738149876418094,1.1633648225185613e-10,7770527579693.493,1494071.2,7.23627606616736,2.236849246839241e-17
31267.0,0.23135507,7393461404587948.0,1.7345908384349295e-05,1.5892830106296617e-11,554326750510.3951,1091429.8,7.23627606616736,3.129184793693988e-17
61677.0,0.24163167,8441860362064968.0,0.00011893440458707425,9.141730703672636e-11,4155198843634.2803,3003820.1,7.23627606616736,2.862303563866275e-17
20639.0,0.35772496,6178752134050600.0,7.44304208341165e-05,3.6638695059348055e-11,1285588574996.5044,3936581.5,7.23627606616736,5.789598809581742e-17
38409.0,0.15525772,4569396260911955.0,0.00024198240037870826,1.3877960036686364e-10,7121793850231.532,3473334.8,7.23627606616736,3.397773165967747e-17
19788.0,0.24438666,4742007446186680.0,6.833240508891974e-06,4.441052599535286e-12,132590205106.73619,3085097.5999999996,7.23627606616736,5.1536540752698587e-17
10606.0,0.45937482,5260121994141288.0,6.041382847903167e-05,4.051940470595424e-11,691775199896.3152,3323866.6399999997,7.23627606616736,8.733159050524886e-17
22852.0,0.14378187,4534405575466438.0,2.020465858162672e-06,9.910262458215665e-13,63718823884.34926,2038761.2,7.23627606616736,3.170908901002083e-17
20926.0,0.3309806,7955597538688767.0,0.00036154103242110784,2.4826624916800334e-10,8690161742604.736,5997208.8,7.23627606616736,4.160348715359373e-17
4972.0,0.80610347,6394414585583485.0,0.00018102451657349574,1.42474447292334e-10,1435976710441.1055,4442891.5,7.23627606616736,1.260636856135977e-16
12989.0,0.31339923,3979965043937025.5,3.997002003657139e-05,2.7450089634616965e-11,507593086782.685,2359228.74,7.23627606616736,7.874421673060274e-17
24873.0,0.23677185,4132007320201705.5,0.0002876576514822977,1.4606916150574318e-10,5020037312868.422,1969325.0,7.23627606616736,5.730189509645929e-17
12945.0,0.58151215,6219561400821710.0,0.0003422356624743778,2.920892749666826e-10,3660380468938.2446,6490620.9,7.23627606616736,9.349729225652027e-17
30306.0,0.2565279,5694554315908026.0,0.0001564659524757117,1.2294756730557998e-10,3473321478728.9185,2529724.6,7.23627606616736,4.504793277383909e-17
9162.0,0.44141838,3819243359114945.5,0.00025093040963607957,1.3496707101980415e-10,2171101938715.3516,4549999.46,7.23627606616736,1.1557744257027192e-16
18173.0,0.8868518,1.9658717461840636e+16,0.0007878682127022613,4.706555671710203e-10,17464562388754.377,17733583.8,7.23627606616736,4.511239360967775e-17
4388.0,1.1154121,7039501605513385.0,0.0015753911677717804,1.1649361293537867e-09,9942485521576.334,16961399.26,7.23627606616736,1.584504361965628e-16
28684.0,0.5373701,3.342852880107336e+16,0.0003712710338618135,2.1526213878885128e-10,23095896940402.742,7748168.1,7.23627606616736,1.607519443041554e-17
11556.0,1.1797919,1.1858542960084934e+16,0.001437389034880707,1.0581921257593653e-09,14447751014808.533,23145430.0,7.23627606616736,9.948877395571284e-17
8550.0,0.63959765,4779323789238219.0,0.0003495357577160042,2.2449937424894834e-10,2611867886071.0405,15881787.040000001,7.23627606616736,1.3382597166574188e-16
5172.0,1.7095388,6787755864132385.0,0.0012290581497422899,6.944939724757284e-10,4879998431900.421,25782228.0,7.23627606616736,2.5185625915532457e-16
16897.0,0.30968,5192020888346958.0,6.248198178963725e-05,4.4052136242024444e-11,1047557977903.3544,1418364.4,7.23627606616736,5.964536866464656e-17
11119.0,0.5729701,5345590014924842.0,0.0006416372678660631,5.629681216661546e-10,5986228203371.315,16641679.959999999,7.23627606616736,1.0718556761747017e-16
5447.0,1.2613577,7254229030684302.0,0.0009721647159264854,6.385572226151758e-10,5591043290004.784,24810910.96,7.23627606616736,1.7387894628976366e-16
25493.0,0.30380017,6845474219852432.0,5.8009183318317625e-05,4.134283418294922e-11,1307110423671.7087,4210661.5,7.23627606616736,4.4379711360091717e-17
19159.0,0.23552848,5801545484342349.0,4.679571441157111e-05,2.7193591772959147e-11,1152673619899.4895,1720836.1,7.23627606616736,4.059754088555578e-17
14701.0,0.6802212,7304219730019051.0,0.0010482968063095805,6.905378981065097e-10,11256618017142.656,37627014.6,7.23627606616736,9.312715459591271e-17
8685.0,1.1701957,9450894194770898.0,0.0015797020237123662,1.2974936610161399e-09,12758205046703.76,35622043.86,7.23627606616736,1.2381851662750175e-16
