,id,sfr,sfrd,sn,snr,snr_no_mass,snrd,mass,z,halo_volume
121,194440.0,4.156981,3468383445719463.0,32875.9740033963,7.149646081617993e-10,0.0009437834485729082,596531.812684178,144890928.83,0.2613432561610123,1.198535590155228e-15
122,324930.0,6.3440833,4285481978106336.0,38858.71795174759,9.192822216585843e-10,0.0012241316592129558,620982.9233659995,195830182.46,0.2613432561610123,1.4803663467518109e-15
123,372751.0,1.3584164,2882604637043643.0,670.1059703143313,1.0462118855987825e-11,1.8218662424172238e-05,22200.963068152178,2918215.2,0.2613432561610123,4.712461717931503e-16
124,305964.0,14.533288,4.699606942467983e+16,313676.4040010977,8.936997133582444e-09,0.010795166323092725,28899429.89762573,3770713532.03,0.2613432561610123,3.09244755527744e-16
125,290247.0,1.1172076,1369090585237047.8,767.3452962428274,2.7387616252217795e-11,2.741857247486768e-05,33562.36348821521,1001130.3,0.2613432561610123,8.160216804109889e-16
126,321165.0,0.39764696,461440797895380.4,9635.78004118953,2.108610948945158e-10,0.00026590311281099774,244689.1883021535,60690134.27,0.2613432561610123,8.617507637245288e-16
127,314573.0,0.124809965,182917909220444.88,1579.7629021087641,4.8404490671102923e-11,6.221124128090363e-05,70940.2348637681,7040032.3,0.2613432561610123,6.823277476323236e-16
128,332529.0,4.318262,2028063969832471.8,13773.698571451532,3.1448539996813767e-10,0.00041291506331575273,147697.50161378214,48823020.35,0.2613432561610123,2.1292533491222714e-15
129,370974.0,9.739615,4117045035098256.5,106709.0400920529,2.6304248392967308e-09,0.0033157776266019203,1111910.2269263964,489271792.75,0.2613432561610123,2.365680947613816e-15
130,248568.0,5.642744,5418568149003740.0,20603.713675973133,5.176431591802245e-10,0.0006527091197460418,497078.14759692043,87842897.5,0.2613432561610123,1.0413717876811198e-15
131,323673.0,1.5224822,2763320236376098.0,861.6536264758481,1.0216491619626558e-11,1.8047516163686756e-05,18543.033236960593,3280690.8,0.2613432561610123,5.50961187906556e-16
132,314108.0,1.3748146,1101904687882255.0,1239.8041818679485,3.4511096623436565e-11,3.957953838632821e-05,27660.412650056387,6170251.4399999995,0.2613432561610123,1.2476710691214585e-15
133,307374.0,3.167911,4800863547475676.0,11367.107043025479,2.8643131421406636e-10,0.00033278651954548845,434077.1111517535,56468892.75,0.2613432561610123,6.598627452483434e-16
134,178034.0,5.874229,4351385131125155.0,6395.67025811942,1.348264029644029e-10,0.00015607861924988827,99873.80559089393,18274731.54,0.2613432561610123,1.349967613296752e-15
135,442392.0,0.8116638,5055467101852462.0,5930.170997398738,1.2780118258078285e-10,0.00019626325779095713,796012.6768188844,29295796.26,0.2613432561610123,1.605516925829829e-16
136,53359.0,0.5525138,9728046526416146.0,4195.131445392827,1.7483056709223638e-10,0.00021330965944533863,3078221.559195435,10467529.4,0.2613432561610123,5.67959660245939e-17
137,241636.0,0.45656884,2055389771571637.0,50.83382841998227,2.715812960984719e-13,4.3186045677503675e-07,1222.6095371531867,1590170.1,0.2613432561610123,2.221324861663043e-16
138,187611.0,6.5716558,4981389873726326.0,10156.36895300144,3.210626628245461e-10,0.00045195205210346546,243369.15171756313,41348768.16,0.2613432561610123,1.3192414098445333e-15
139,323120.0,0.50935155,394645878912272.9,1904.7029960298862,3.789290748844603e-11,4.812480888010275e-05,29359.446889519095,2540772.0,0.2613432561610123,1.2906546785788822e-15
140,320631.0,1.3511683,5738194815823099.0,7882.185232763507,2.365193779496112e-10,0.0002591853259433946,1004459.8207285971,26587728.48,0.2613432561610123,2.354692274082691e-16
141,412705.0,1.7501984,3187206532318278.0,7967.869628414946,2.0339071719541072e-10,0.0002799266178861212,370385.5645497748,26084913.66,0.2613432561610123,5.491324086635071e-16
142,387627.0,3.7514544,3735554378776710.0,11013.508515356341,2.469110382978612e-10,0.0003220696902845213,245864.5399719851,111854923.83,0.2613432561610123,1.004256402025259e-15
143,363270.0,3.1819706,1909344859643119.8,11830.840539643257,2.2744990155887617e-10,0.00028350563627477823,136481.55654479456,37551821.94,0.2613432561610123,1.6665248207674489e-15
144,421354.0,1.4861981,5077671873621830.0,6210.834736550123,1.9238841554706532e-10,0.00024258607036963756,657304.8683308116,35682075.46,0.2613432561610123,2.9269282005414743e-16
145,10604.0,0.8278468,1386363764344870.2,1088.821899895856,2.6638293315344593e-11,2.7435562232597505e-05,44610.14356325823,3855675.9,0.2613432561610123,5.971353415971609e-16
146,67905.0,2.6880772,5327166492710549.0,3875.0633223085924,9.66539354782231e-11,0.00013839644282352884,191546.43567089422,31314493.419999998,0.2613432561610123,5.045979328181767e-16
147,227514.0,3.5040936,1246896912365619.2,50294.32292061334,1.1087693399545785e-09,0.0013453743577218414,394544.55968728394,182660362.37,0.2613432561610123,2.810251244709569e-15
148,192733.0,1.0188667,677196204444578.9,3388.951852041683,6.764158964883582e-11,7.386321835301352e-05,44958.41092145747,13109787.26,0.2613432561610123,1.5045369322996305e-15
149,340952.0,5.0829544,6409673696453042.0,19587.16803756637,5.510760275851202e-10,0.0007346214677328462,694914.2645777377,160237139.9,0.2613432561610123,7.930129739385616e-16
150,351811.0,4.124647,9015840673899362.0,75914.64907119828,2.0796792857472646e-09,0.00253390300668334,4545857.401398511,244848630.16,0.2613432561610123,4.574888963977316e-16
151,147892.0,2.9928784,5775372729329415.0,6814.214700399729,1.8581236197216347e-10,0.0002329428475471494,358563.06360670016,30157275.98,0.2613432561610123,5.182138954947599e-16
152,10618.0,0.30908325,659520192384525.0,8489.631643817638,2.3703108015141873e-10,0.0002574382081412939,505775.6561786362,23589938.39,0.2613432561610123,4.686486533224943e-16
153,360032.0,8.765372,8164550703778904.0,79341.87782708726,1.6612291976556312e-09,0.0021181283328468633,1547360.4559917536,458694819.26,0.2613432561610123,1.073589021370522e-15
154,243941.0,0.776868,829321835931881.2,7371.517982646899,1.2760629834261488e-10,0.00017625660126377395,136222.2277374905,15828253.74,0.2613432561610123,9.367509286995432e-16
155,202792.0,0.4334898,4601672161779109.0,296.5617268056569,2.8542509685605755e-12,4.02919938381718e-06,30299.04561712008,1411648.6,0.2613432561610123,9.420266910809291e-17
156,104418.0,0.951283,8669768995453259.0,2870.67215315225,5.99321730444761e-11,8.115673079506642e-05,546207.6960180497,16506532.4,0.2613432561610123,1.0972414611033896e-16
157,209489.0,10.063586,5200249037241033.0,54979.40885850972,1.2023279517415677e-09,0.0016296545693608297,621289.9431169039,229172942.87,0.2613432561610123,1.9352123192429236e-15
158,141805.0,4.2235823,3306306235009836.5,8974.4923017775,1.9488396959152623e-10,0.00028831610245602646,152559.1400844564,40620754.5,0.2613432561610123,1.2774322763201137e-15
