id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume
245300.0,0.37280285,5129495372430127.0,3.352372396112974e-07,2.080978838595016e-13,4612619965.894573,3214963.7,2.1032696525957713,7.267827006994308e-17
18723.0,1.5004343,367978861721318.9,0.004041343439691774,3.076348875189043e-09,991132339991.6266,220628500.42,2.1032696525957713,4.077501335216159e-15
108988.0,9.112341,5579828107650057.0,0.0029552367029774666,2.2470334213938533e-09,1809602254791.908,370989689.78000003,2.1032696525957713,1.6330863288614208e-15
234190.0,3.3911078,6349300307008179.0,0.0005405330287045893,3.160486628729671e-10,1012060579466.7189,60193369.83,2.1032696525957713,5.340915748239204e-16
86078.0,11.941873,1.1961625062315338e+16,0.009173404015966719,7.2221877385144594e-09,9188576983202.86,750686847.57,2.1032696525957713,9.983487141410604e-16
171396.0,9.625498,4832491230030308.0,0.007495108782255508,5.419393255730596e-09,3762927119030.4004,890834543.98,2.1032696525957713,1.991829377813404e-15
111727.0,13.980547,7730810477482809.0,0.011546111604492012,8.568547004109741e-09,6384642930365.507,969841637.79,2.1032696525957713,1.808419316541328e-15
36221.0,0.2891003,79142315088706.14,0.011750806393262914,8.665369563952436e-09,3216828284584.956,1194451079.11,2.1032696525957713,3.652916896302109e-15
52621.0,8.257038,5944109783761337.0,0.006609778183936016,4.741854778155784e-09,4758273750420.709,500735755.76,2.1032696525957713,1.3891126342513613e-15
150691.0,10.905908,8081392997626025.0,0.006948821342819061,5.173403470989394e-09,5149149996645.143,766919356.63,2.1032696525957713,1.3495084329154268e-15
54881.0,9.20609,3214236970674085.5,0.018621139190559972,1.3727860133815344e-08,6501430468566.566,1674682537.13,2.1032696525957713,2.8641603229612875e-15
64288.0,1.8529516,969291266435404.1,0.024259106949340994,1.733866215004077e-08,12690099675306.492,1862353174.2,2.1032696525957713,1.911656139040932e-15
106789.0,2.011443,3176311349841465.5,0.0025161279266550304,1.80431939082365e-09,3973269782483.246,411280604.33,2.1032696525957713,6.332638014533412e-16
95452.0,12.2835,1.1251107212740336e+16,0.01922635568739102,1.4369495924836242e-08,17610435881395.066,2065699649.34,2.1032696525957713,1.0917592169142802e-15
61288.0,0.6920304,231265301701573.5,0.005729646550734887,4.225924383673799e-09,1914754667134.686,329994668.85,2.1032696525957713,2.992365888476436e-15
145286.0,16.341616,1.875600589589041e+16,0.02478549650326264,1.9507818793077375e-08,28447426407998.156,2467809413.95,2.1032696525957713,8.712737717565219e-16
84297.0,18.364534,6.589113711880093e+16,0.029359866535199976,2.1845349109806235e-08,105341904763853.88,3470847609.83,2.1032696525957713,2.7871023028315576e-16
140101.0,16.824621,9543884148043160.0,0.02477337028186508,1.9022470268520986e-08,14052867873023.447,2931068086.87,2.1032696525957713,1.7628693662893692e-15
141680.0,23.205252,2.5248205113997656e+16,0.0350197718937547,2.689056700276797e-08,38102856362815.14,3427675495.32,2.1032696525957713,9.190852139875465e-16
7501.0,23.330465,2.367711069113254e+16,0.03556773878943375,2.5732875446255807e-08,36096206755875.266,3628506407.79,2.1032696525957713,9.85359459789899e-16
90619.0,0.30808654,409333067426023.4,0.0005240787278420106,3.835484652226023e-10,696306801460.0647,22758397.3,2.1032696525957713,7.52654902613454e-16
104466.0,21.48396,2.9660898450599616e+16,0.050238838038930776,3.8571371503928307e-08,69360074834846.41,4089741082.99,2.1032696525957713,7.24319259437864e-16
21114.0,38.818752,9152589504379962.0,0.049230254363691175,3.7210324826793225e-08,11607387826045.404,3939442932.79,2.1032696525957713,4.241286248162154e-15
162644.0,19.29302,3.4891307083046348e+16,0.02686209303173114,2.0145956062923586e-08,48579928744358.875,2050390534.6,2.1032696525957713,5.529463242543429e-16
96243.0,16.838472,1.1376895456470422e+16,0.04253426099060409,3.251045523782967e-08,28738227590266.55,3443014943.57,2.1032696525957713,1.4800586033708692e-15
155769.0,8.478963,7988551265977214.0,0.010485494380409275,7.605915853270875e-09,9879027589460.582,907611248.81,2.1032696525957713,1.0613893205031333e-15
144048.0,13.661522,8743877268546240.0,0.009043309953486511,6.983570079777433e-09,5788051458300.814,746355058.33,2.1032696525957713,1.5624100819831577e-15
40472.0,4.06293,4356527251453719.0,0.02582146991673362,1.904464487704491e-08,27687392439653.75,2535567803.46,2.1032696525957713,9.326075026029622e-16
114368.0,25.93018,1.7846240532031164e+16,0.05432145716793939,3.9076899743594644e-08,37386311651884.98,4740792161.28,2.1032696525957713,1.4529771664491157e-15
84439.0,25.828686,1.3596149639157332e+16,0.050272253004519256,3.684974498878249e-08,26463176428991.418,4945614886.97,2.1032696525957713,1.899705923036665e-15
146343.0,15.147511,2.9724544339856748e+16,0.01932430427621303,1.4591451443448598e-08,37920826682032.28,2827479839.02,2.1032696525957713,5.09596070735697e-16
37312.0,44.852337,3.8172851447618344e+16,0.09616458279603554,8.713377488508269e-08,81843591195599.45,5461753391.14,2.1032696525957713,1.1749800001592073e-15
17839.0,15.918174,2.074305257824284e+16,0.02699110123133868,2.0006327891966883e-08,35172239729653.242,1612459843.28,2.1032696525957713,7.673978523631762e-16
196902.0,4.0882,3281007436179253.5,0.002278748563246002,1.6428096614849017e-09,1828822215447.611,268189062.65,2.1032696525957713,1.2460197300743473e-15
32915.0,0.23140562,600421900951551.9,0.0010586264878893372,7.712078365679068e-10,2746789504317.92,135852324.03,2.1032696525957713,3.8540502875272723e-16
132661.0,9.377506,8314030854071764.0,0.015034282896171675,1.158781052075222e-08,13329289457944.861,1433791971.0,2.1032696525957713,1.1279133027762826e-15
56545.0,22.60899,1.0658794459704134e+16,0.02229459583266223,1.6182815632262113e-08,10510576303608.568,1320463913.75,2.1032696525957713,2.1211582684583992e-15
31963.0,27.107836,4.147258610505896e+16,0.0643767543830466,4.467023502604951e-08,98490727526724.45,6602720261.25,2.1032696525957713,6.536326413629001e-16
112798.0,20.20018,1.6605493339731504e+16,0.04929883648091529,3.704574674433466e-08,40525950800455.805,4351228096.05,2.1032696525957713,1.2164757521336382e-15
60891.0,13.462495,1.6610556256397418e+16,0.023781289504444608,1.7916343928906947e-08,29342291095614.195,2306310520.93,2.1032696525957713,8.104782761152284e-16
101101.0,27.013292,2.9750886402861612e+16,0.0594050716369473,4.493332983032476e-08,65425329797814.92,4306581573.7,2.1032696525957713,9.079827617304775e-16
152849.0,10.992614,8431946122167541.0,0.01904428335786942,1.5169456482838924e-08,14608024188682.229,1257352029.36,2.1032696525957713,1.3036864610769365e-15
167976.0,15.663277,3.1598548058858344e+16,0.018615974036429343,1.3996660494548625e-08,37555215952100.68,1908264298.87,2.1032696525957713,4.956960987835311e-16
158387.0,15.393751,8104566663482430.0,0.029957037389613344,2.255675933672164e-08,15771906831840.857,2912782229.83,2.1032696525957713,1.8993922363994103e-15
53768.0,60.071796,2.071166025778406e+17,0.15012665145263912,1.1772829313539058e-07,517609328764837.6,6979722080.06,2.1032696525957713,2.9003853506829913e-16
66634.0,0.19831173,126086237413812.8,0.00010550614871462493,8.714676864433388e-11,67080617548.18658,61753440.4,2.1032696525957713,1.5728261392172757e-15
76089.0,27.011597,2.135335020549662e+16,0.048193719497872385,3.591880952782383e-08,38098353464385.68,3377733397.24,2.1032696525957713,1.2649816885898717e-15
228139.0,6.5289807,7907407588496529.0,0.0037544856537361265,2.5801346230230066e-09,4547149044146.263,334715990.54,2.1032696525957713,8.256790391705842e-16
105764.0,14.011396,1.2593998014416892e+16,0.029605066385308014,2.2201808438619184e-08,26610206953914.473,3690381151.5,2.1032696525957713,1.1125455144554216e-15
67237.0,46.03558,1.7544914905761954e+16,0.07750309574233008,5.492454010715956e-08,29537701485075.3,6894356629.87,2.1032696525957713,2.6238702351803018e-15
196878.0,7.720817,8580371665562293.0,0.006075534193651894,4.672866022500893e-09,6751920353553.978,572717661.55,2.1032696525957713,8.99823142975012e-16
173433.0,15.837058,9420158028425666.0,0.014656722305413154,1.152361775598529e-08,8718073792224.745,1298152926.0,2.1032696525957713,1.6811881448497052e-15
123613.0,15.378676,1.3888920505659606e+16,0.009390881501196328,6.692923777003888e-09,8481172673654.426,799922687.62,2.1032696525957713,1.1072621514201433e-15
68407.0,0.16976906,215785310795071.12,6.898783912255498e-05,5.390468914256296e-11,87687133957.98323,8752656.6,2.1032696525957713,7.867498458281424e-16
154238.0,9.188496,9523041172982074.0,0.010408847952716753,7.883241289828035e-09,10787825082258.49,1353445563.68,2.1032696525957713,9.648699226533625e-16
228721.0,0.46081313,4897926141309710.0,0.0,0.0,0.0,2735390.4,2.1032696525957713,9.408331540842268e-17
23079.0,6.916096,1544795489921150.0,0.03400844323497742,2.5547060377960302e-08,7596205970627.441,2909418662.55,2.1032696525957713,4.477030160382598e-15
77414.0,4.807113,3564055672660089.5,0.003334808066189639,2.222959520395933e-09,2472469776669.657,428136019.39,2.1032696525957713,1.3487760690371413e-15
78874.0,20.876368,7517403728857405.0,0.05733169302196115,4.433203028283738e-08,20644658252096.285,6237590417.35,2.1032696525957713,2.7770715466379597e-15
