,id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume,snr_err,snr_solar_err,snrd_err
0,1130.0,0.14212053,7733809739025246.0,0.00021176205381361616,1.2301952080262706e-10,11523510601457.318,6874977.9,11.980213315300292,1.837652267068993e-17,8.948778281488318e-05,5.157986490339196e-11,4869679885499.439
1,3070.0,0.10222784,1.1094679979312044e+16,6.79727365170814e-06,3.548808143265987e-12,737700961866.274,3770969.4000000004,11.980213315300292,9.214131474780846e-18,4.859504647907929e-06,2.5294262931035415e-12,527396929510.76654
2,139.0,0.17022695,4358592105403722.0,3.1863511586810115e-05,2.297730588416663e-11,815852308067.0282,7763707.99,11.980213315300292,3.905548991128465e-17,4.141848455593213e-05,2.7526361493587138e-11,1060503520760.2073
3,1367.0,0.14572513,5776942101791669.0,8.100294135029342e-06,6.650952240840368e-12,321117779929.5642,2176260.2,11.980213315300292,2.5225305608447177e-17,4.849468161630046e-06,3.9430884071948685e-12,192246160934.76022
4,296.0,0.25230712,5570137442037552.0,7.477797475187995e-05,3.9486318898911794e-11,1650859464470.0684,8177171.9,11.980213315300292,4.529639037195934e-17,5.780055866587452e-05,3.0514770854273344e-11,1276052201759.0142
5,476.0,0.33654997,1.4444503118644936e+16,0.0001647028736732858,9.998161483339512e-11,7068938893156.224,14503096.66,11.980213315300292,2.329951866364873e-17,8.311049289109217e-05,5.001941107559056e-11,3567047632651.6943
6,438.0,0.28015655,6037872330449401.0,8.486404977880803e-05,4.38408857526359e-11,1828971330526.9702,5494738.05,11.980213315300292,4.6399879736964866e-17,5.5595274546693e-05,2.8680838036689344e-11,1198177125929.112
7,1086.0,0.110905774,4042464962029565.5,5.762140938084087e-06,8.355719047933673e-12,210027413437.29404,6626928.9,11.980213315300292,2.7435184977909737e-17,1.0392627960913293e-06,1.6056578767233387e-12,37880655695.52831
8,1318.0,0.25842223,1.2336602328174126e+16,4.0488049571735734e-07,2.875395870446824e-13,19328250770.450535,4574515.4,11.980213315300292,2.0947601545834026e-17,3.1429218339219666e-07,2.232052311234353e-13,15003731224.527794
9,239.0,0.18098171,3641311201990936.5,2.6382959208623025e-05,2.2116957902402076e-11,530819191110.6872,5232723.1,11.980213315300292,4.9702346204588546e-17,3.918989712450613e-05,2.4139308518995464e-11,788491894591.6501
