id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume
72700.0,0.14172582,127015683150918.78,3.4029542669857065e-05,2.8201784074785366e-11,30497517033.418724,3214901.8,0.7574413726158526,1.1158135474625033e-15
81766.0,1.7515738,2386247300072835.0,0.0002971352738342851,2.1301679641572636e-10,404800668372.3319,11522454.26,0.7574413726158526,7.340286146982909e-16
49346.0,0.42640075,221445385954154.25,0.0002330456211818678,2.1358613573205188e-10,121029049614.81503,24439912.26,0.7574413726158526,1.9255345879650776e-15
2.0,0.3595567,247194513637520.34,0.0005279885677042701,3.94483851925995e-10,362991086523.5664,31623131.0,0.7574413726158526,1.4545496771309604e-15
319423.0,1.9038202,2835424009491435.5,0.0017630326925427995,1.386348737589396e-09,2625744398527.858,51971909.68,0.7574413726158526,6.714410943926058e-16
206232.0,3.1238778,2792040845239021.0,0.001028896464703162,7.400950308340142e-10,919600937966.67,60296492.15,0.7574413726158526,1.1188510387757492e-15
111360.0,0.12902148,185757566060063.5,7.652089087286859e-05,7.627648297084787e-11,110170294444.7064,6215891.2,0.7574413726158526,6.945691781850853e-16
143205.0,0.5500925,460230238262615.75,0.0006115864388031191,5.038618712369884e-10,511678622138.17523,55817383.37,0.7574413726158526,1.195255014265506e-15
93401.0,0.11351386,111557877409058.84,0.0006530261026888202,5.145776882010544e-10,641773664543.4741,59005743.95,0.7574413726158526,1.0175333435555517e-15
222980.0,3.2343884,1419555455147998.2,0.001380235589307386,1.0010603072084772e-09,605777883754.0698,82374400.55,0.7574413726158526,2.278451601359098e-15
61828.0,5.9927278,1552250700119912.8,0.0016053219174687276,1.449003641427484e-09,415814325874.8834,132552479.48,0.7574413726158526,3.860670057702056e-15
220488.0,4.987681,7006953649126129.0,0.0021171911005788894,1.4309420099243464e-09,2974340160908.1685,148803642.5,0.7574413726158526,7.118187517370031e-16
217716.0,3.13619,7977889859971722.0,0.004211093970050912,3.2083072682048866e-09,10712247626278.137,177396425.16,0.7574413726158526,3.9311021523818285e-16
161623.0,5.4154277,7658935125898917.0,0.0036122961907230234,2.8884024286088588e-09,5108800950344.036,137946989.61,0.7574413726158526,7.070731911134187e-16
249860.0,0.24918796,985763366756915.4,9.585280377389667e-05,6.91104811185747e-11,379184381786.5292,11779920.2,0.7574413726158526,2.527867928586238e-16
377395.0,6.758146,6242048077052338.0,0.005058951897374905,4.1886053558990404e-09,4672615975285.131,192760855.75,0.7574413726158526,1.0826808631681314e-15
308202.0,2.8203855,2784781354372107.5,0.0009285501150116386,6.776146019571929e-10,916828230355.2074,73724218.93,0.7574413726158526,1.0127852571161445e-15
269429.0,1.9088879,1121386774081138.1,0.0026138039585219966,1.981691625976073e-09,1535493618628.674,219191349.35,0.7574413726158526,1.7022564775334885e-15
29059.0,3.942364,6979085203845304.0,0.0006489661272712444,4.778506324173685e-10,1148851272139.1353,191079996.06,0.7574413726158526,5.648826292918525e-16
225159.0,6.785532,5318479485307998.0,0.0011798870014304774,7.796968358082318e-10,924791867769.4781,87999723.0,0.7574413726158526,1.2758405891655034e-15
298997.0,6.6290674,5987748529507487.0,0.0038093407821996788,2.616557763480929e-09,3440812001249.0786,287305781.46,0.7574413726158526,1.1071051777361905e-15
6846.0,5.3894744,966570261503704.9,0.002377454173797542,1.9552393882912826e-09,426382302229.799,131045977.67,0.7574413726158526,5.575874423878437e-15
311848.0,3.5752592,3136380273936288.5,0.001832396799146583,1.3546916474621786e-09,1607461963839.5276,122950453.72,0.7574413726158526,1.1399316689085345e-15
156726.0,8.537742,4689025468472855.0,0.0030414681851966795,2.4277925919966396e-09,1670409082628.3042,212777826.44,0.7574413726158526,1.8207924135631992e-15
205194.0,0.7936687,970986982543315.6,0.001454171227315719,1.2216675922020226e-09,1779056339392.7466,98358342.0,0.7574413726158526,8.173834606115273e-16
220312.0,6.2019625,4874194835550945.0,0.005459293725427237,4.053321518475882e-09,4290522763114.5977,435519328.29,0.7574413726158526,1.2724075892011349e-15
109905.0,9.665311,8046914103520864.0,0.006218293599727664,4.857612869002776e-09,5177078571758.535,407225645.21999997,0.7574413726158526,1.2011201903809337e-15
239220.0,2.6862473,3265994524627161.0,0.0016302060753546582,1.0180602280924929e-09,1982037959097.1565,116401437.28,0.7574413726158526,8.224898357129537e-16
192294.0,4.7504463,3961182255004103.0,0.00469767675290017,3.510986679978521e-09,3917180117020.468,440363808.78,0.7574413726158526,1.1992496164494404e-15
313175.0,0.20696369,198534561323317.88,0.0,0.0,0.0,1146635.4,0.7574413726158526,1.042456732069713e-15
295462.0,7.9731874,3629663707034256.5,0.003112561191133228,2.4628582109413915e-09,1416942788950.3254,272264348.84,0.7574413726158526,2.196673863903158e-15
147548.0,0.4473652,549457148617648.75,0.000252514248412261,1.6285228896748088e-10,310139811764.36957,13727080.6,0.7574413726158526,8.141948851252611e-16
103207.0,0.43825144,1274806913056324.2,1.7060815484216535e-06,1.1869878587047152e-12,4962732243.768011,4318158.4,0.7574413726158526,3.437786817058443e-16
175150.0,0.123151995,42520740054133.94,0.0002860658511635084,2.0711551078054402e-10,98770074294.68039,60022759.14,0.7574413726158526,2.8962806113725427e-15
269163.0,1.1491195,915137737021941.4,0.000546697569878862,4.118014909373975e-10,435379938234.74097,24692001.8,0.7574413726158526,1.2556792857646617e-15
242060.0,0.2419065,888027761421583.6,2.2802640104120987e-05,1.3533638568882142e-11,83707454930.58098,5904781.36,0.7574413726158526,2.7240871345367427e-16
271353.0,2.7446823,5794603378698243.0,0.0005921663427089705,4.696389651449096e-10,1250188078311.5706,59142834.65,0.7574413726158526,4.736618057570305e-16
300110.0,1.6690289,1213327736977654.0,0.0057992866369041395,4.065528686130804e-09,4215885855085.9424,544595466.49,0.7574413726158526,1.3755796139281193e-15
237920.0,15.210063,6578131572214401.0,0.012438684885496773,8.979260772173599e-09,5379550746246.902,550500700.7,0.7574413726158526,2.312216293186703e-15
216625.0,14.888822,3960125442156679.5,0.00741839111793518,5.283507863729522e-09,1973141958846.9954,548352819.6,0.7574413726158526,3.759684438655449e-15
136823.0,12.414916,5264593434371678.0,0.0027541167404037024,1.943642227106623e-09,1167893919622.3687,350971070.77,0.7574413726158526,2.3581908374813947e-15
308928.0,3.4641788,8444648868854934.0,0.007336585477000744,4.974975063951241e-09,17884437214849.266,694636336.73,0.7574413726158526,4.102217692882867e-16
22859.0,11.587141,5492208492690991.0,0.004930251250409541,3.79107052655862e-09,2336898100109.3936,209892941.78,0.7574413726158526,2.1097416486318978e-15
