id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume
341896.0,0.73962396,4700985951618896.0,0.0,0.0,0.0,2254809.35,0.524565820433923,1.5733379499789674e-16
263184.0,1.8754878,1240851382125036.8,0.0001162846051048436,5.490016793646274e-11,76935671329.99174,6463510.460000001,0.524565820433923,1.5114524003576544e-15
146633.0,1.0818537,2692153639124040.0,1.7430774086545752e-05,1.318324117549008e-11,43375848222.21633,5427562.3,0.524565820433923,4.018543682937829e-16
323665.0,0.24459855,587530699796233.1,0.00026068550600808355,1.9722403697607575e-10,626171895833.6609,6859652.8,0.524565820433923,4.1631620285515536e-16
220239.0,0.20940791,270591015974914.97,0.000173157684754981,1.1202888726322394e-10,223749493711.648,7029197.5,0.524565820433923,7.738908449917386e-16
317123.0,0.85720664,598349244011578.2,0.0003063066046779701,2.7164723798444126e-10,213808802676.58304,10221744.1,0.524565820433923,1.4326192413195609e-15
329887.0,0.36937386,1549709663464230.2,0.00015274124986637086,1.0482317049495925e-10,640826589427.6317,6192304.35,0.524565820433923,2.3835036246357233e-16
145213.0,0.66549534,487099086153659.56,0.0002372881769711817,1.1343009425750987e-10,173679434265.80637,13277499.45,0.524565820433923,1.3662422265150049e-15
48224.0,0.45950085,667696789623264.4,0.0007391398095411938,5.129166993700769e-10,1074037791036.5261,50669569.2,0.524565820433923,6.881878977720785e-16
248057.0,3.633767,4207247324573146.5,0.0008072329474264971,5.848391994481454e-10,934630277166.2095,64002586.839999996,0.524565820433923,8.636922718510897e-16
53998.0,2.5695834,6567267906518230.0,0.0021137304590576047,1.6043865824819481e-09,5402211972103.748,65863501.89,0.524565820433923,3.9127129219893765e-16
106201.0,0.23431167,401165650861167.5,0.0011068840438852518,9.541980354796685e-10,1895099197974.5103,60793635.93,0.524565820433923,5.840771000633075e-16
325245.0,1.5628353,1642993577155708.5,1.3102863674149154e-05,8.849634538380469e-12,13774913363.534796,7050076.8,0.524565820433923,9.512120569001397e-16
237443.0,3.918128,5572551548532096.0,0.002028077159503457,1.471995000276819e-09,2884429634696.356,78234873.29,0.524565820433923,7.031120243350824e-16
292509.0,0.25311852,685729383665390.0,0.000237647313771771,1.5181613828380774e-10,643815972068.9425,27830447.34,0.524565820433923,3.691230477058167e-16
199527.0,0.15530248,310093901093512.8,2.577272571019648e-05,2.0786668992341506e-11,51460640276.23964,8054683.35,0.524565820433923,5.008240389518868e-16
126753.0,5.6229696,3948992645936331.5,0.002073697873509229,1.5259523221441666e-09,1456351044896.5889,84995026.98,0.524565820433923,1.4238997395414896e-15
226053.0,5.309916,2883776499556729.5,0.0006207179638405358,4.624068857747903e-10,337107381166.8661,89400160.17,0.524565820433923,1.8413063567222346e-15
211086.0,0.9292623,1258056070787795.5,0.0008677853107068737,6.683617378743867e-10,1174827148669.7092,32521243.05,0.524565820433923,7.386493508338585e-16
41586.0,1.098728,923953167334770.8,0.0026185725055521214,1.8962535357136282e-09,2202035772639.479,115451968.09,0.524565820433923,1.189159839312401e-15
103463.0,6.659909,2679221820783276.5,0.0024188177419655487,1.871210293299286e-09,973068742346.4541,109504988.63,0.524565820433923,2.48576245099891e-15
230036.0,5.4240723,2985843296446468.5,0.001960490382076014,1.5718055218807346e-09,1079210737118.9435,152644806.84,0.524565820433923,1.8165964390881906e-15
