Complexity,Loss,Equation
1,7.405431,"47.38109"
3,6.520433,"x0 + 44.43177"
5,2.595157,"(1.2074507 ^ x0) + 45.199432"
7,1.1024601,"(x0 ^ -0.027240837) * (x0 + 45.289948)"
9,0.6337044,"((0.04954727 / x0) + 44.558308) + (1.2184781 ^ x0)"
