mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,2.3070996735513237e-07,1.6313658180286135e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
em4,0.0,0.0,1.7358086385672055e-07,1.7358086385672055e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,6.410867532882373e-15,3.701316327528118e-15,1.7539440948036696e-06,6.201129077338459e-07,1.837304299457112e-07,1.837304299457112e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,0.0,0.0,1.8351830370603922e-06,6.488352280941373e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003,0.0,0.0,1.221854162392727e-06,5.464297859978164e-07,1.8495524926993077e-07,1.8495524926993077e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004,0.0,0.0,1.8287228022541616e-06,7.465729084773392e-07,5.597071668633253e-08,3.9577272370546095e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006,0.0,0.0,1.4795278748067261e-06,4.67867798612421e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.669682610928527e-07,1.669682610928527e-07
008,0.0,0.0,1.7073953154408434e-06,4.7354626387682246e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,1.1540739307807645e-06,4.711487041873823e-07,0.0,0.0,4.896115040458433e-08,3.4620763292353994e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,1.7879335151679538e-07,1.2642599624673517e-07,1.8961990620968442e-06,5.996308004532556e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,1.0474273407306337e-06,4.2761041909621494e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,5.150148147944172e-07,2.5750740051301045e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,2.092343222713448e-07,1.4795101479964918e-07,1.7799744183196774e-07,1.7799744183196774e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
