,0,mass
5757,92.43704361942099,23.563112622524503
5758,92.16284521636858,23.59291858371674
5759,91.88980482465685,23.62272454490898
5760,91.61791610182314,23.65253050610122
5761,91.34717274807466,23.682336467293457
5762,91.07756850594815,23.712142428485695
5763,90.80909715997274,23.741948389677933
5764,90.54175253633593,23.77175435087017
5765,90.27552850255245,23.80156031206241
5766,90.01041896713654,23.83136627325465
5767,89.74641787927686,23.861172234446887
5768,89.48351922851457,23.89097819563913
5769,89.22171704442437,23.920784156831367
5770,88.96100539629832,23.950590118023605
5771,88.7013783928327,23.980396079215843
5772,88.44283018181758,24.010202040408082
5773,88.18535494982939,24.04000800160032
5774,87.92894692192607,24.06981396279256
5775,87.67360036134524,24.099619923984797
5776,87.41930956920484,24.129425885177035
5777,87.16606888420672,24.159231846369273
5778,86.91387268234277,24.189037807561512
5779,86.66271537660366,24.21884376875375
5780,86.41259141669049,24.24864972994599
5781,86.16349528872864,24.278455691138227
5782,85.91542151498457,24.308261652330465
5783,85.66836465358479,24.338067613522703
5784,85.42231929823782,24.36787357471494
5785,85.17728007795816,24.39767953590718
5786,84.93324165679309,24.42748549709942
5787,84.69019873355175,24.457291458291657
5788,84.44814604153662,24.487097419483895
5789,84.2070783482776,24.516903380676133
5790,83.96699045526812,24.54670934186837
5791,83.72787719770398,24.57651530306061
5792,83.4897334442242,24.60632126425285
5793,83.25255409665435,24.636127225445087
5794,83.0163340897521,24.665933186637325
5795,82.78106839095508,24.695739147829563
5796,82.54675200013085,24.7255451090218
5797,82.31337994932923,24.75535107021404
5798,82.08094730253663,24.78515703140628
5799,81.84944915543284,24.81496299259852
5800,81.61888063514964,24.84476895379076
5801,81.38923690003173,24.874574914982997
5802,81.1605131393997,24.904380876175235
5803,80.93270457331515,24.934186837367474
5804,80.70580645234764,24.963992798559712
5805,80.47981405734411,24.99379875975195
5806,80.2547226991998,25.02360472094419
5807,80.03052771863163,25.053410682136427
5808,79.80722448595324,25.083216643328665
5809,79.5848084008522,25.113022604520904
5810,79.3632748921689,25.142828565713142
5811,79.14261941767778,25.17263452690538
5812,78.92283746386998,25.20244048809762
5813,78.70392454573829,25.232246449289857
5814,78.48587620656357,25.262052410482095
5815,78.26868801770352,25.291858371674333
5816,78.05235557838269,25.321664332866572
5817,77.83687451548477,25.35147029405881
5818,77.62224048334647,25.38127625525105
5819,77.4084491635532,25.411082216443287
5820,77.19549626473648,25.440888177635525
5821,76.98337752237315,25.470694138827763
5822,76.77208869858632,25.500500100020002
5823,76.56162558194791,25.53030606121224
5824,76.35198398728295,25.56011202240448
5825,76.14315975547574,25.589917983596717
5826,75.93514875327716,25.619723944788955
5827,75.72794687311428,25.649529905981193
5828,75.52155003290105,25.67933586717343
5829,75.31595417585088,25.709141828365674
5830,75.11115527029082,25.738947789557912
5831,74.90714930947713,25.76875375075015
5832,74.7039323114126,25.79855971194239
5833,74.50150031866534,25.828365673134627
5834,74.29984939818907,25.858171634326865
5835,74.09897564114507,25.887977595519104
5836,73.89887516272546,25.917783556711342
5837,73.69954410197808,25.94758951790358
5838,73.50097862163283,25.97739547909582
5839,73.30317490792937,26.007201440288057
5840,73.10612917044651,26.037007401480295
5841,72.90983764193271,26.066813362672534
5842,72.7142965781383,26.096619323864772
5843,72.51950225764891,26.12642528505701
5844,72.3254509817204,26.15623124624925
5845,72.13213907411502,26.186037207441487
5846,71.93956288093923,26.215843168633725
5847,71.74771877048256,26.245649129825964
5848,71.55660313305796,26.275455091018202
5849,71.36621238084349,26.30526105221044
5850,71.17654294772528,26.33506701340268
5851,70.98759128914183,26.364872974594917
5852,70.79935388192955,26.394678935787155
5853,70.61182722416963,26.424484896979394
5854,70.42500783503618,26.454290858171632
5855,70.23889225464558,26.48409681936387
5856,70.05347704390708,26.51390278055611
5857,69.86875878437473,26.543708741748347
5858,69.68473407810032,26.573514702940585
5859,69.50139954748775,26.603320664132827
5860,69.31875183514857,26.633126625325065
5861,69.13678760375849,26.662932586517304
5862,68.95550353591533,26.692738547709542
5863,68.77489633399793,26.72254450890178
5864,68.59496272002644,26.75235047009402
5865,68.41569943552354,26.782156431286257
5866,68.23710324137683,26.811962392478495
5867,68.05917091770249,26.841768353670734
5868,67.88189926370987,26.871574314862972
5869,67.70528509756727,26.90138027605521
5870,67.52932525626885,26.93118623724745
5871,67.3540165955025,26.960992198439687
5872,67.1793559895189,26.990798159631925
5873,67.00534033100156,27.020604120824164
5874,66.83196653093798,27.050410082016402
5875,66.65923151849174,27.08021604320864
5876,66.48713224087584,27.11002200440088
5877,66.31566566322678,27.139827965593117
5878,66.14482876847985,27.169633926785355
5879,65.97461855724538,27.199439887977594
5880,65.80503204768596,27.229245849169832
5881,65.63606627539463,27.25905181036207
5882,65.46771829327416,27.28885777155431
5883,65.2999851714171,27.318663732746547
5884,65.13286399698704,27.348469693938785
5885,64.96635187410051,27.378275655131024
5886,64.80044592371019,27.408081616323262
5887,64.63514328348867,27.4378875775155
5888,64.47044110771353,27.46769353870774
5889,64.30633656715288,27.49749949989998
5890,64.14282684895232,27.52730546109222
5891,63.979909156522375,27.557111422284457
5892,63.81758070942699,27.586917383476695
5893,63.65583874327298,27.616723344668934
5894,63.49468050960025,27.646529305861172
5895,63.33410327577287,27.67633526705341
5896,63.17410432487112,27.70614122824565
5897,63.014680955584275,27.735947189437887
5898,62.855830482104324,27.765753150630125
5899,62.697550234020454,27.795559111822364
5900,62.53983755621437,27.825365073014602
5901,62.382689808756545,27.85517103420684
5902,62.22610436680309,27.88497699539908
5903,62.070078620493646,27.914782956591317
5904,61.914609974849924,27.944588917783555
5905,61.75969584967506,27.974394878975794
5906,61.605333679453885,28.004200840168032
5907,61.45152091325376,28.03400680136027
5908,61.29825501462637,28.06381276255251
5909,61.145533461510176,28.093618723744747
5910,60.99335374613372,28.123424684936985
5911,60.84171337491954,28.153230646129224
5912,60.690609868388975,28.183036607321462
5913,60.54004076106765,28.2128425685137
5914,60.39000360139166,28.24264852970594
5915,60.24049595161454,28.272454490898177
5916,60.091515387714914,28.302260452090415
5917,59.943059499304894,28.332066413282654
5918,59.795125889539115,28.361872374474892
5919,59.64771217502459,28.391678335667134
5920,59.500815985731144,28.421484296859372
5921,59.35443496490258,28.45129025805161
5922,59.20856676896855,28.48109621924385
5923,59.06320906745707,28.510902180436087
5924,58.91835954290774,28.540708141628325
5925,58.77401589078557,28.570514102820564
5926,58.63017581939554,28.600320064012802
5927,58.486837049797785,28.63012602520504
