_idx,x,y,mtl,age_sfs,mass_solar,id,initial_mass_solar,age_Myr,age_bin,halo_id,halo_SFR,redshift,halo_volume,number_of_subhalos,RandomRate
649,16206.719281676678,4082.355447132197,0.088893704,0.25396326,1460063.0,109579280470,1760149.2,35.01334987994342,7.544233663600711,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.008316557834765917
650,16206.740004450949,4082.346195893683,0.041394897,0.25281656,1887336.9,109460386012,2302006.0,49.70027541458322,7.696358795387302,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
651,16206.728162865651,4082.340645150575,0.06813927,0.25361684,751997.2,109568534078,911733.0,39.453292879247925,7.596083256458142,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0034097032375882395
652,16206.742964847273,4082.339535001953,0.07490731,0.25374007,778601.0,109249832365,942071.25,37.874304270975045,7.578344663845633,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.006197203469011386
653,16206.738524252787,4082.3343543083856,0.06503995,0.2536579,892986.3,109565911852,1081741.8,38.927171954425965,7.590252853520355,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.002500960809300327
654,16206.744445045435,4082.3524867358724,0.07272263,0.25376943,940357.75,109470800925,1137103.8,37.497909063461066,7.574007051527229,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0051588534281313105
655,16206.731123261976,4082.355817181737,0.06735291,0.2536849,849884.75,109341348481,1029103.94,38.5811588708691,7.586375268503948,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0031642032170842074
656,16206.740004450949,4082.350266438629,0.07141027,0.25372365,952468.06,109563212936,1152659.1,38.084590539551044,7.580749290706101,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.004610095595743348
657,16206.720761874842,4082.347676091845,0.083728716,0.25397855,1165044.5,109579280367,1403864.2,34.817168639427635,7.541793451035495,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0059928973491463365
658,16206.731123261976,4082.3450857450616,0.030590368,0.25392684,1148790.0,108955898443,1371091.5,35.480125165078924,7.549985143245574,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00011458771258845044
659,16206.7340836583,4082.344715695521,0.036162347,0.25395855,1426294.6,109576778260,1705769.5,35.07367718788856,7.544981300489165,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00010162360721921847
660,16206.643791570408,4082.3687689156563,0.036566567,0.25522378,2005807.8,109622435052,2326541.2,18.834250447909096,7.2749483411405915,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00012489289267940404
661,16206.689677713435,4082.3569273303588,0.061396092,0.25383285,1280499.2,109272585840,1546060.8,36.68513778716598,7.564490154597749,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.001646351191597813
662,16206.7340836583,4082.3362045560884,0.06761811,0.2536145,1423960.6,109436967138,1726477.9,39.48355273908444,7.596416223672399,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0032575412576875845
663,16206.694118307922,4082.3946723834943,0.030842468,0.25373304,945108.9,109560605183,1131724.4,37.96440293197057,7.579376574096998,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00004340093569497402
664,16206.583103445759,4082.3362045560884,0.035866544,0.25634107,995285.4,109606593734,1037471.94,4.463821741752749,6.649706843160954,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
665,16206.7340836583,4082.348046141386,0.04351794,0.2537518,913955.7,109571269901,1100970.5,37.723798335754125,7.576615414532108,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.000058754490864360904
666,16206.701519298733,4082.3369446551696,0.047860816,0.25390217,1760907.1,109579468810,2120264.2,35.79660336386992,7.553841819651919,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00019230438929921558
667,16206.731123261976,4082.3691389651967,0.05381977,0.25364852,1324989.0,109568777456,1604769.4,39.047469013595126,7.5915928889418085,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0006077279423494671
668,16206.737044054626,4082.3606278257644,0.06352433,0.2537354,780492.3,109434382388,944102.6,37.934108431007644,7.579029881255132,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0021516082570718653
669,16206.697078704246,4082.3029000974393,0.061025385,0.25482258,1304453.0,109606090579,1544496.8,23.987640519830933,7.379987531852269,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.002726958846616109
670,16206.71336088403,4082.3258431689533,0.051764827,0.2551506,1503717.8,109373061495,1760974.0,19.77462877718761,7.296108339374152,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00024666123712332533
671,16206.719281676678,4082.3399050514936,0.067661315,0.25355992,1241261.8,109285286803,1506175.1,40.1826777432217,7.604038874432039,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0032569143009153804
672,16206.708920289544,4082.349526339548,0.06840986,0.2534608,889950.94,109555451615,1081385.1,41.45249649243388,7.617550691224988,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0034962763596993983
673,16206.71336088403,4082.3609978753047,0.062251814,0.2538352,1619916.4,109232219309,1955837.6,36.655011012654,7.564133354321825,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0018525909220815336
674,16206.689677713435,4082.306600592845,0.060286704,0.2550963,1611856.2,108848980155,1891761.9,20.47240396878891,7.311168842617549,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0003232268023078795
675,16206.719281676678,4082.363218172548,0.10237588,0.25339746,867638.3,109541941836,1056434.5,42.26372719306548,7.625967794372791,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.035399140833319395
676,16206.741484649112,4082.3206624753852,0.06690794,0.254462,1119459.4,109598040334,1335700.8,28.616177956968247,7.456611627919814,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0016213813656306818
677,16206.620108399813,4082.3302837634396,0.03778379,0.2556919,1033057.1,109261915347,1174479.1,12.816922150526988,7.107783746436635,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00007729304229553709
678,16206.708920289544,4082.3754298073864,0.048239645,0.25333416,1204473.5,109557942822,1463800.1,43.07446174489415,7.6342198592440855,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00022157273660863375
679,16206.757766828896,4082.3380548037912,0.06626637,0.2538364,1251032.1,109364363213,1510616.5,36.63965200204178,7.563951340151089,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00283549619770417
680,16206.737044054626,4082.343605546899,0.075670324,0.25403613,729021.06,109566152809,877285.7,34.078913044040874,7.532485734378017,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0033845985232446372
681,16206.725202469328,4082.3635882220888,0.046683803,0.2550231,1347203.2,109503268495,1581610.0,21.41262901380392,7.330669992660751,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00009823137854660543
682,16206.731123261976,4082.344715695521,0.0538377,0.2546717,1636914.4,109603583047,1943957.4,25.924830508981866,7.413715925745572,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0011746344745894863
683,16206.617148003488,4082.3302837634396,0.028528271,0.25610158,2124165.8,109576594219,2318173.5,7.54651719173971,6.877746565749903,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,4.908054164480728e-6
684,16206.741484649112,4082.352116686332,0.053601176,0.2540761,776118.6,109547444341,932607.75,33.566449490249894,7.525905405938488,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00041953056447123537
685,16206.71336088403,4082.3343543083856,0.07463913,0.25408903,1579481.2,109352716649,1898749.1,33.400650841143516,7.523754929505077,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0031026061295027886
686,16206.716321280353,4082.324362970791,0.071708806,0.25447968,607088.2,109447542321,724211.6,28.38933228768603,7.453155178112908,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.002483838081324676
687,16206.58458364392,4082.382090699116,0.036747664,0.25643006,1138952.4,108792702302,1142478.2,3.317876997969371,6.520860281599933,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
688,16206.685237118949,4082.312891435034,0.049472168,0.25381288,1658387.0,109310071232,2001774.2,36.94108936707963,7.56750969833583,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0002654501815323257
689,16206.697078704246,4082.3399050514936,0.051133063,0.25352412,1029731.06,109568534079,1249455.1,40.64116186102584,7.608966115186776,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0004033021453096457
690,16206.735563856462,4082.335094407467,0.023183104,0.25393623,1652425.1,109544742547,1965374.4,35.359898885728654,7.548511014445309,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00013845710641200828
691,16206.741484649112,4082.3528567854128,0.073776245,0.25383404,930590.1,109571443247,1123999.4,36.6697791247077,7.564308294056334,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.005635901489240466
692,16206.676355929976,4082.3569273303588,0.039625205,0.25515178,1897518.2,109214457589,2209571.2,19.759473053954757,7.2957753586316105,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00023503731229468095
693,16206.740004450949,4082.3491562900076,0.059092782,0.2539762,1195412.2,109136724433,1439395.4,34.84753426177312,7.542172053757109,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0007631251118955746
694,16206.731123261976,4082.3295436643584,0.064100415,0.253618,1513876.4,109566097311,1835168.6,39.43855568472543,7.595921001866551,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0022830149051306235
695,16206.691157911597,4082.2829174222497,0.042172942,0.25486386,1693317.5,109614075391,1992872.2,23.457562803764542,7.3702828877513555,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0001752803974201587
696,16206.683756920786,4082.3362045560884,0.05000809,0.25328493,2114772.8,109555498042,2574449.0,43.70490794386761,7.640530209813768,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00031768395314886054
697,16206.600865823704,4082.3728394606023,0.034360684,0.25643125,1442689.9,109651975232,1444692.9,3.3025346337036687,6.518847380759698,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
698,16206.745925243598,4082.3621080239263,0.050893806,0.25373656,1528564.2,109571267125,1848219.1,37.91935436541127,7.578860934205948,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0003728971005667947
699,16206.68671731711,4082.4109545632787,0.05428829,0.25420192,1508767.2,109361982004,1808662.8,31.952785747108248,7.50450872734127,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00045045750662759136
700,16206.745925243598,4082.3054904442233,0.053231355,0.25358397,1228620.9,109566153004,1489647.8,39.874510961300125,7.600695369717622,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.000548641266956974
701,16206.683756920786,4082.3236228717096,0.050900478,0.254845,1351076.2,109439651354,1598401.8,23.699762417817016,7.374743992375157,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0007948238966653826
702,16206.599385625543,4082.345455794602,0.0349205,0.25617272,1547220.5,109558145710,1679356.8,6.630966899356938,6.8215768599942725,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00013077883133993858
703,16206.728162865651,4082.370619163359,0.07698135,0.25338575,1083352.9,108664241367,1318145.6,42.41371910698799,7.6275063558557346,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.007289722465621876
704,16206.600865823704,4082.36432832117,0.029059958,0.25642887,1996668.0,109579232126,1998393.8,3.333219187827474,6.5228638731967,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
705,16206.740004450949,4082.3376847542504,0.06429977,0.25407022,662184.7,109574118792,796057.75,33.64184156844452,7.526879761237732,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0012662862686752057
706,16206.738524252787,4082.388381541305,0.045407485,0.2541402,898592.5,109587322069,1075913.0,32.744359284871734,7.515136496924935,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00018760698841651315
707,16206.711880685867,4082.3587775780616,0.057677228,0.25396913,1493443.0,109016030467,1798411.2,34.93803547883667,7.543298481508761,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0006498510320141279
708,16206.722242073003,4082.3506364881696,0.07665448,0.25345844,1291344.8,109494458338,1569587.2,41.4827107886766,7.617867128674016,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00711593203667161
709,16206.72668266749,4082.361737974386,0.040025663,0.2523514,1473414.5,109408287835,1807684.9,55.649339954396915,7.745460017621973,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.000013967425056327128
710,16206.717801478517,4082.348046141386,0.052485906,0.25351474,1197222.0,109302865782,1452936.1,40.76149996004741,7.61025015699253,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00047772908514475245
711,16206.688197515272,4082.3402751010344,0.035062212,0.2518288,1181428.5,109403084944,1454653.5,62.32755468062923,7.794680088394619,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.000022628023649597415
712,16206.716321280353,4082.3239929212505,0.056330785,0.2540279,1425624.5,109344289818,1714775.5,34.184459577137446,7.533828718519447,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0005654101342880585
713,16206.71336088403,4082.3572973798996,0.061554242,0.25354525,748741.5,109290095730,908546.3,40.370606669382525,7.606065275820656,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0017047593351507007
714,16206.72668266749,4082.3376847542504,0.07595705,0.2535828,813125.8,109560537923,986615.56,39.889439746095604,7.600857936613479,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.006709006513872774
715,16206.75332623441,4082.342125348737,0.04242404,0.254082,1094183.9,109503268496,1309622.1,33.49085576299515,7.524926244834531,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0001314091265965147
716,16206.716321280353,4082.346935992764,0.055465806,0.25352764,602729.9,108634096296,731406.3,40.596204044376364,7.608485426689188,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0007682745785394696
717,16206.717801478517,4082.343235497359,0.063333265,0.25357693,910262.06,108588821701,1104117.9,39.96467040857654,7.601676235663791,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00209644143705382
718,16206.723722271165,4082.3880114917647,0.06588595,0.2537495,2169572.5,109574104820,2623890.0,37.753507394039154,7.576957304869006,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0027355085331842144
719,16206.61862820165,4082.282177323169,0.033081982,0.25559372,1742859.1,109635719713,1987155.0,14.079183866185563,7.148577480609719,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00009435505529243086
720,16206.748885639921,4082.3613679248456,0.06758322,0.25379175,1729463.0,109426684134,2090118.9,37.21195057534388,7.570682435458399,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0032430680664947624
721,16206.722242073003,4082.297349354331,0.058012437,0.25470468,1382085.5,109018541225,1640408.0,25.501359764911857,7.406563338185073,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0019674106002139187
722,16206.71336088403,4082.281067174547,0.042143237,0.25488627,1707068.2,109616410845,2007815.8,23.169769454053135,7.36492171245503,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00018207760359274938
723,16206.722242073003,4082.3465659432236,0.04926599,0.2535388,893877.5,108762619961,1083904.2,40.45346760390345,7.6069557545439555,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0002454724968369898
724,16206.742964847273,4082.2562738553306,0.027722932,0.25537264,1619637.2,108861991449,1858907.4,16.921136503172285,7.228429528944171,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00011860017701585179
725,16206.710400487706,4082.365808519332,0.04793143,0.2535828,1531806.8,109439666558,1854937.9,39.889439746095604,7.600857936613479,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00020379951216902695
726,16206.70003910057,4082.278106778223,0.03922516,0.2552746,1040344.2,109616766545,1205877.9,18.181342768723407,7.259625954546687,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.000164540425214136
727,16206.717801478517,4082.367288717494,0.05643075,0.2534092,1451855.8,108812918120,1764718.6,42.11332610320673,7.624419543277874,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0008784142731939097
728,16206.760727225219,4082.3043802956013,0.06536327,0.2536708,1379785.6,109571199078,1671067.4,38.7618439971864,7.58840442933728,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0026027087313467787
729,16206.716321280353,4082.3524867358724,0.07229091,0.2535429,910948.56,108592567453,1105790.9,40.40064926497511,7.606388344564324,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0049649044202261195
730,16206.741484649112,4082.350266438629,0.055916026,0.2540655,1390378.6,108676215029,1671176.6,33.70223109500792,7.527658652211914,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0005408091751379358
731,16206.75332623441,4082.3177020790613,0.031596225,0.25410315,1150532.2,109587263093,1369710.5,33.21943298249997,7.521392215271516,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00010870451482865713
732,16206.59790542738,4082.3154817818177,0.03823943,0.25579605,1160724.2,109336109335,1310929.2,11.477428279938806,7.059844587630685,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00014312620973133436
733,16206.738524252787,4082.288468165358,0.06253985,0.25369078,1459636.6,109328425937,1766984.2,38.50584975826665,7.5855267119695355,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0019159905650151644
734,16206.74740544176,4082.3465659432236,0.06480938,0.2535951,1043894.7,109455154205,1265951.8,39.73169686149846,7.599137113302243,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.002447538789742833
735,16206.658593552029,4082.376169906467,0.043921676,0.25491574,1035198.5,109603634607,1217698.1,22.79138707877504,7.357770757050784,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0002577659484808196
736,16206.711880685867,4082.3580374789803,0.060873993,0.25354466,1288556.8,109346281939,1563553.5,40.378264650506864,7.606147650196927,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0015719743227894005
737,16206.765167819705,4082.3572973798996,0.029727248,0.25412548,1610694.2,109490136719,1915215.9,32.93314535788028,7.517633211013664,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00013588003561077727
738,16206.725202469328,4082.302530047899,0.052559607,0.2551246,1668887.6,109616769676,1956254.6,20.10860940830117,7.3033820384146,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0002287738461119699
739,16206.606786616352,4082.331023862521,0.035019916,0.2555275,1344767.4,109307528189,1539185.8,14.930640448372223,7.174078437144212,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00011196192446942626
740,16206.6793163263,4082.3299137138993,0.048211917,0.25522262,1313393.0,109352716690,1532572.9,18.849217086990944,7.275293316246803,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0000889546508082022
741,16206.723722271165,4082.3339842588452,0.0505431,0.2535922,1355140.8,109297314406,1642720.0,39.76921897315666,7.599547061969662,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00034521702620716354
742,16206.732603460137,4082.3661785688723,0.0623851,0.25386456,1828193.6,109574175464,2206122.5,36.27866415023506,7.559651287129442,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0018612617056153339
743,16206.740004450949,4082.360257776224,0.056467064,0.25330955,996142.8,108963039526,1212509.8,43.38972234363014,7.637386871032297,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0009001257345818632
744,16206.70744009138,4082.3506364881696,0.054680467,0.25356227,1279120.2,109544842362,1551416.1,40.15263021174054,7.60371399915471,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0006983462981849405
745,16206.762207423382,4082.3029000974393,0.07805753,0.25384343,1415752.1,109048330530,1709931.2,36.549463461259535,7.562881005985409,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.007906276958348933
746,16206.714841082192,4082.3650684202507,0.046550184,0.25340217,1156492.8,109491996100,1402896.4,42.203333499322596,7.625346755776471,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00014183007952433865
747,16206.719281676678,4082.396522631197,0.060510695,0.25337753,1070307.6,108685308724,1301686.4,42.518997410697864,7.628583015396531,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0015137279695447382
748,16206.72668266749,4082.3702491138183,0.07081137,0.25338224,659765.0,109377520206,802623.8,42.45881139676477,7.627967832245158,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.004386754375556252
749,16206.750365838085,4082.355447132197,0.040017482,0.25419605,1886098.0,109587543905,2250271.0,32.028071656039714,7.505530791478314,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00012752912125850888
750,16206.744445045435,4082.308820890088,0.050497267,0.25351357,2151805.2,108417170484,2611284.5,40.77641876801552,7.610409080746054,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0003575172494862673
751,16206.735563856462,4082.3258431689533,0.05805198,0.25347722,1304878.6,108953286442,1584685.0,41.24215452252366,7.615341345088733,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0011119487418855998
752,16206.691157911597,4082.347676091845,0.035557758,0.25341272,1185996.8,109499894225,1430397.9,42.06822205945748,7.623954157700777,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00001917446274620102
753,16206.751846036246,4082.345455794602,0.06154522,0.25362152,1343370.1,109494446437,1628235.1,39.39336060120979,7.595423031540439,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0017318487094376115
754,16206.7340836583,4082.3769100055483,0.049714196,0.25365674,1493216.1,109571261245,1807754.2,38.94211139768622,7.590419494783019,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00030080802637999054
755,16206.674875731813,4082.384310996359,0.0619799,0.25331774,1405893.4,109300628254,1711383.1,43.284709121090614,7.636334503347366,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0017999150507784268
756,16206.676355929976,4082.4387082788194,0.038339388,0.2536673,1401637.4,109269733021,1686422.4,38.806863994305104,7.588908548563333,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.000020981700370989304
757,16206.716321280353,4082.3217726240073,0.054351006,0.25508213,1500443.5,109622145657,1761542.0,20.654164550318654,7.315007632693162,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00016439377820652384
758,16206.720761874842,4082.384310996359,0.0664933,0.253374,1477657.0,109340838195,1797559.4,42.56408611909013,7.629043313220061,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0029173942496146057
759,16206.7340836583,4082.355077082656,0.045858387,0.25390097,1694297.1,109576790335,2038004.5,35.811775083940404,7.554025848240444,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00012433270132658462
760,16206.723722271165,4082.342865447818,0.058172107,0.25351885,765913.3,109563210931,929621.0,40.708890192887814,7.609689262790241,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0011255070442519478
761,16206.735563856462,4082.2825473727094,0.05783393,0.25220197,1364058.9,109389917700,1687558.8,57.559478603737446,7.760116851273162,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
762,16206.583103445759,4082.3769100055483,0.05196281,0.24268377,1730220.8,109183882541,2287740.5,178.16928614220063,8.250832839944351,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,5.262166649627276e-7
763,16206.701519298733,4082.3654384697916,0.056821134,0.2533506,2136103.8,109455164345,2598570.8,42.86418100433487,7.632094530181123,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0009361781394845283
764,16206.531296510082,4082.329173614818,0.027396299,0.25643364,2009039.0,109275740227,2009039.0,3.2718493819392513,6.514793302915467,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
765,16206.74740544176,4082.3850510954403,0.049351577,0.2529242,1738782.0,109463219546,2126903.0,48.32280286722002,7.684152116723668,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
766,16206.725202469328,4082.342125348737,0.060418855,0.25357577,1401656.2,109563269090,1700031.4,39.979598179144205,7.601838424863205,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.001495914172935553
767,16206.711880685867,4082.3299137138993,0.04262575,0.2532392,1702379.8,109119400240,2065444.1,44.29041732868777,7.646309772465665,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00003491893315352134
768,16206.732603460137,4082.376169906467,0.055103265,0.2538352,820080.8,109385769549,989918.2,36.655011012654,7.564133354321825,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.000735189314326131
769,16206.745925243598,4082.324362970791,0.062580585,0.25358397,1752794.1,109568541827,2125822.5,39.874510961300125,7.600695369717622,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0019366691541015245
770,16206.745925243598,4082.3609978753047,0.07428912,0.2538399,1005184.75,109452667998,1213985.9,36.594558496642726,7.563416511881456,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.005871526598485546
771,16206.651192561218,4082.2832874717906,0.02364479,0.25557125,1571817.5,109563769215,1785003.5,14.368135017492456,7.15740040041151,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00013740990667838096
772,16206.627509390624,4082.285877818574,0.050713446,0.2550656,1448883.2,109611622480,1701795.6,20.866585888840827,7.319451397271985,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00015663885950114779
773,16206.754806432571,4082.366548618413,0.05447934,0.25281304,1242411.1,109539333255,1523015.4,49.74531505934232,7.6967521857916426,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
774,16206.751846036246,4082.386901343143,0.05081588,0.25239927,1712340.6,108809220124,2111925.2,55.037579953878705,7.740659329373839,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
775,16206.719281676678,4082.3288035652777,0.038240075,0.25400794,993387.9,109462020423,1188182.6,34.440498429111344,7.53706942801525,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00012622625025858635
776,16206.72668266749,4082.359517677143,0.06345668,0.25336933,1246425.5,109560603459,1516211.9,42.62407132727475,7.629654929904749,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.002120185655903415
777,16206.685237118949,4082.304010246061,0.03178404,0.25587416,2217422.8,109633137617,2481601.0,10.472584005077668,7.020053852709109,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00008661791248419075
778,16206.731123261976,4082.3524867358724,0.06327756,0.25333768,968795.1,108560318581,1179021.1,43.02939039763576,7.633765193425845,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0020640408968647067
779,16206.720761874842,4082.3754298073864,0.05163262,0.2533623,1509016.9,109555495574,1835080.5,42.71404404944068,7.630570691192986,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00041583834509994225
