mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.00018281261645875259,8.826276907930203e-06,0.0002754316665539996,8.37336914412892e-06,0.0,0.0,0.0,0.0,7.430109148392934e-05,3.165332991865437e-06,0.0,0.0,0.0,0.0
em4,0.0,0.0,0.00016504995917985304,8.141313975396977e-06,0.00029017629363465707,8.601828499915933e-06,0.0,0.0,0.0,0.0,5.209806888638133e-05,3.915930777350799e-06,0.0,0.0,0.0,0.0
001,0.0,0.0,0.00018265606556183602,8.65872840475559e-06,0.0003288774849589458,8.924507861561636e-06,4.8463021800211814e-14,3.4268534166723e-14,0.0,0.0,4.6582838031550244e-05,1.7205763440748388e-06,0.0,0.0,0.0,0.0
002,0.0,0.0,0.00015722186833205934,8.391882077442145e-06,0.0003550844093038735,9.363800243014208e-06,8.100095593677471e-07,3.6224729209025155e-07,0.0,0.0,3.9265172354620475e-05,1.93680811584255e-06,0.0,0.0,0.0,0.0
003,0.0,0.0,0.00013213342034697992,8.056316636073222e-06,0.0003714837690082351,9.68904928057741e-06,2.842480989598229e-06,7.339253987981023e-07,0.0,0.0,2.850344284572758e-05,1.3218155085358308e-06,0.0,0.0,0.0,0.0
004,0.0,0.0,0.00014347361683835394,8.846962149063738e-06,0.0002907864378311762,8.665725896613227e-06,7.63462155130425e-06,1.3496232153102417e-06,1.1023929619479963e-06,4.166653926620803e-07,3.1107872655008224e-05,1.4198735182113322e-06,0.0,0.0,0.0,0.0
006,0.0,0.0,9.661416814433866e-05,7.498713428701676e-06,0.00031662905753127377,9.616922420920715e-06,2.0926707902815115e-05,2.283290953180765e-06,4.532299049609912e-06,1.068273169116742e-06,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,0.00010410067409576008,8.079778687203273e-06,0.00024333899268704032,8.657612567405243e-06,6.048751475505312e-05,3.7953244465013413e-06,9.502978310721917e-06,1.583829718453653e-06,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,0.00011870047632171475,8.566468805954368e-06,0.00014050275514325183,7.078426682336057e-06,0.00022772632214809307,7.694159165639662e-06,9.097128549662778e-06,1.4383822048426041e-06,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.00012503586712912166,9.589813423328324e-06,0.00011233532840718227,6.836510111436401e-06,0.00024758394996888654,7.999074830002721e-06,1.478071131056072e-05,1.7924246560620952e-06,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0001527187734542511,9.544923395057556e-06,0.00014184088462718467,1.0080192955361306e-05,0.000272213630635737,8.80862631105472e-06,9.218002118140958e-06,1.4574940503119144e-06,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.00013634059515947591,1.0277058730744765e-05,0.0001515832496996989,9.400794476193448e-06,0.0002521650711275894,8.876630855871082e-06,9.223966106277983e-07,4.6119828364715445e-07,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,9.558855545213294e-07,4.779427772606647e-07,0.0001860353713940037,1.1137646662194652e-05,0.0002434864175511032,8.999517264928822e-06,6.867907391133275e-06,1.4019056768604367e-06,0.0,0.0,0.0,0.0,0.0,0.0
