mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.00015490693859140014,8.210051494211636e-06,6.0871178262624396e-05,3.2724546459517158e-06,3.3880639839635177e-07,2.395723132948415e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.2152103852247705e-07,1.566390284935799e-07
em4,0.0,0.0,0.00014679457567019324,7.961053338981863e-06,4.588509676444631e-05,2.949605923641229e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6560523441034187e-06,5.662722492481811e-07
001,0.0,0.0,0.00013049894569008643,7.238779534501383e-06,3.270242075477531e-05,2.318213067695709e-06,3.205419649306437e-06,7.774284721584247e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.680351869130598e-06,1.0263301437719085e-06
002,0.0,0.0,0.00012733825823561248,7.0310788487971984e-06,2.923344180483576e-05,2.160998217926708e-06,2.7988533209564942e-06,7.480250138999975e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.33276452555183e-06,1.1487838536235563e-06
003,0.0,0.0,0.0001272540418841648,6.98397233410674e-06,2.884808641553351e-05,2.180710199528641e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905246862649739e-05,1.2851956209674224e-06
004,0.0,0.0,9.737478573104844e-05,6.8854372436337575e-06,2.1149828040594524e-05,1.8693982574606087e-06,4.4510578583859105e-07,1.9905735811661892e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0051499762927215e-05,1.2663699955110736e-06
006,0.0,0.0,0.000122614359862119,7.020877535035178e-06,1.9775562389327937e-05,1.939153495593581e-06,2.4189235023378554e-06,6.708886920417998e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.58484397388847e-06,1.1272451707032897e-06
008,0.0,0.0,9.561899399284993e-05,6.992353259783444e-06,1.0270184059043097e-05,1.3848313909619757e-06,8.1052878551248e-07,3.308969841468188e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.931101511126747e-07,2.931101511126747e-07
010,0.0,0.0,0.00012140750917704612,6.818925265689146e-06,1.4235641639995071e-05,1.562564792275041e-06,4.7545541268298035e-06,1.1206591624821542e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,7.683330626625385e-16,7.683330626625385e-16,0.00012305355406718062,6.922303476675652e-06,7.993606109990451e-06,1.1304665522737871e-06,5.158560112645493e-06,1.1256900472534607e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.093501049085169e-06,4.464199288302711e-07
020,0.0,0.0,0.00012140986031210011,6.873479980302714e-06,5.854450045564126e-06,8.197869675713166e-07,5.263465146382103e-06,1.074400264633312e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.6367312387042115e-06,8.789103947599295e-07
030,0.0,0.0,5.490366877209359e-05,4.162236373539629e-06,2.8753990942905297e-06,5.639121559342431e-07,1.4749394038479373e-06,7.374697236937377e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.822453927549338e-07,1.822453927549338e-07
040,0.0,0.0,1.782663905679428e-05,2.1617974949962185e-06,1.0654045171399923e-06,3.76677393357521e-07,1.8039782511299598e-06,6.378026596562205e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
