,Unnamed: 0,id,sfr_IIP,sfrd_IIP,snr_IIP,snrs_IIP,snrd_IIP,mass,z,halo_volume,sfr_II-Other,sfrd_II-Other,snr_II-Other,snrs_II-Other,snrd_II-Other,sfr_Ib,sfrd_Ib,snr_Ib,snrs_Ib,snrd_Ib,sfr_Ic,sfrd_Ic,snr_Ic,snrs_Ic,snrd_Ic,sfr_total,sfrd_total,snr_total,snrs_total,snrd_total,sfr_IIP_ratio,snr_IIP_ratio,snrs_IIP_ratio,sfr_II-Other_ratio,snr_II-Other_ratio,snrs_II-Other_ratio,sfr_Ib_ratio,snr_Ib_ratio,snrs_Ib_ratio,sfr_Ic_ratio,snr_Ic_ratio,snrs_Ic_ratio
10,10,48380.0,33.024162,1.5756336588598246e+16,0.1236349141927248,1.0451813293826555e-07,58988122760633.1,6234883723.92,2.8957850057274284,2.0959289498738725e-15,33.024162,1.5756336588598246e+16,0.0483932569065392,3.575635945940282e-08,23089168604427.836,33.024162,1.5756336588598246e+16,0.0818538634149018,7.415593530984609e-08,39053739593523.72,33.024162,1.5756336588598246e+16,0.0230845090233373,1.7060261119936466e-08,11013974984565.455,132.096648,6.3025346354392984e+16,0.2769665435375031,2.3149068882745092e-07,132145005943150.11,0.25,0.4463893458524669,0.4515003755342036,0.25,0.17472600224000134,0.15446132905179172,0.25,0.29553700735633526,0.320340898743969,0.25,0.0833476445511965,0.07369739667003576
11,11,58944.0,16.560879,3.023962613745881e+16,0.0515817435548978,4.0095416191546776e-08,94186585181764.05,3265927007.46,2.8957850057274284,5.47654885834898e-16,16.560879,3.023962613745881e+16,0.0202061791099159,1.4731787737799596e-08,36895825514478.375,16.560879,3.023962613745881e+16,0.0376361308242354,2.7128352748227278e-08,68722350147318.2,16.560879,3.023962613745881e+16,0.0198332025265654,1.3222883587277844e-08,36214782410513.53,66.243516,1.2095850454983523e+17,0.1292572560156145,9.51784402648515e-08,236019543254074.16,0.25,0.39906265338532826,0.4212657412747458,0.25,0.15632529834514636,0.15478072236533494,0.25,0.2911722868361749,0.2850262377985776,0.25,0.15343976143335053,0.13892729856134164
12,12,18094.0,58.07253,1.775758209625711e+16,0.5390273661451038,4.39817657206134e-07,164825309082468.44,19885843571.12,2.8957850057274284,3.2702948906675957e-15,58.07253,1.775758209625711e+16,0.221390203058391,1.656941143653484e-07,67697321024525.89,58.07253,1.775758209625711e+16,0.2730432393357198,2.2358856155273177e-07,83491932215318.05,58.07253,1.775758209625711e+16,0.0947534054851649,6.80812847197664e-08,28973963710600.453,232.29012,7.103032838502844e+16,1.1282142140243794,8.971816178439805e-07,344988526032912.8,0.25,0.47777040870844417,0.4902214317130805,0.25,0.19623064512605673,0.18468291265655706,0.25,0.24201364948396195,0.24921215181608158,0.25,0.08398529668153727,0.0758835038142809
13,13,21709.0,37.47592,1.6098948628378364e+16,0.1441034041955373,1.165314524998369e-07,61904105391365.96,9406725312.82,2.8957850057274284,2.327848908961636e-15,37.47592,1.6098948628378364e+16,0.0615589984076734,4.796063640790165e-08,26444585028988.223,37.47592,1.6098948628378364e+16,0.069922140215516,5.5081409876550547e-08,30037233063680.938,37.47592,1.6098948628378364e+16,0.0354289719762156,2.653795684791906e-08,15219618352300.668,149.90368,6.439579451351346e+16,0.31101351479494227,2.4611145563220814e-07,133605541836335.8,0.25,0.4633348627648792,0.47349056629847774,0.25,0.19793030038665857,0.19487364488865805,0.25,0.22482026307318875,0.22380676972170224,0.25,0.1139145737752736,0.10782901909116208
14,14,141856.0,2.4731371,4539225458443502.0,0.0009766535235674,7.039700000685267e-10,1792561576249.0195,33498004.45,2.8957850057274284,5.44836805891558e-16,2.4731371,4539225458443502.0,0.0006081984917941,4.55248438370137e-10,1116294797299.7825,2.4731371,4539225458443502.0,0.0002419873867984,2.1779543739710502e-10,444146548437.5827,2.4731371,4539225458443502.0,0.0004665927269355,5.252629910267371e-10,856389880217.5005,9.8925484,1.815690183377401e+16,0.0022934321290954004,1.9022768668625057e-09,4209392802203.885,0.25,0.4258480166808433,0.3700670561323757,0.25,0.26519140639840605,0.23931765470133418,0.25,0.10551321041004479,0.11449197600574461,0.25,0.2034473665107057,0.27612331316054556
15,15,62862.0,47.08405,1.141914333361126e+17,0.1227265768664142,1.0434697660174873e-07,297644822839378.6,5541016556.11,2.8957850057274284,4.123255889205994e-16,47.08405,1.141914333361126e+17,0.0388462687025616,3.0157678905255134e-08,94212607091048.66,47.08405,1.141914333361126e+17,0.0870018946995446,7.552359279521949e-08,211002899255661.88,47.08405,1.141914333361126e+17,0.031184198855013,2.4134618920917025e-08,75630035323900.56,188.3362,4.567657333444504e+17,0.2797589391235334,2.3416286722314037e-07,678490364509989.8,0.25,0.43868688253861915,0.44561709479886735,0.25,0.13885621965919817,0.12878933053256916,0.25,0.3109887926087935,0.3225259140820604,0.25,0.11146810519338926,0.1030676605865031
16,16,48928.0,25.306845,2.8217177564901804e+16,0.0909411611984583,6.965699896122235e-08,101399557846711.3,8055735194.55,2.8957850057274284,8.968595438644491e-16,25.306845,2.8217177564901804e+16,0.0339003391914211,2.4780962422982972e-08,37798939001472.96,25.306845,2.8217177564901804e+16,0.0691854430111671,5.275910405615524e-08,77141893047216.98,25.306845,2.8217177564901804e+16,0.0281364537847314,1.9507892636826237e-08,31372196435012.812,101.22738,1.1286871025960722e+17,0.22216339718577788,1.667049580771868e-07,247712586330414.06,0.25,0.4093435838236274,0.4178459942923243,0.25,0.15259191937487748,0.14865162205619,0.25,0.31141692955528905,0.31648191310379037,0.25,0.1266475672462061,0.11702047054769542
17,17,11279.0,33.94173,2.3182700044093196e+16,0.1063526725687206,8.796502383657164e-08,72640437215436.83,4579536353.95,2.8957850057274284,1.4640973629233552e-15,33.94173,2.3182700044093196e+16,0.0487288270828493,3.848370645882606e-08,33282504508820.87,33.94173,2.3182700044093196e+16,0.0569717332856605,4.580334805711209e-08,38912530497224.15,33.94173,2.3182700044093196e+16,0.0308807984779583,2.3123953523516992e-08,21092038862974.8,135.76692,9.273080017637278e+16,0.24293403141518868,1.953760318760268e-07,165927511084456.66,0.25,0.43778416695747974,0.4502344683322704,0.25,0.20058460644226844,0.1969725052213435,0.25,0.23451524248693023,0.23443688367146273,0.25,0.12711598411332162,0.11835614277492329
18,18,81197.0,16.281395,1.0251270906817248e+16,0.0606218132956516,4.9100302069963327e-08,38169372523436.79,2983399892.05,2.8957850057274284,1.5882318541765032e-15,16.281395,1.0251270906817248e+16,0.0275485825726383,2.0250642652555075e-08,17345441410329.992,16.281395,1.0251270906817248e+16,0.0225451778546846,1.6905778684755882e-08,14195142727680.828,16.281395,1.0251270906817248e+16,0.0156760836807934,1.0508290768809966e-08,9870148139625.057,65.12558,4.100508362726899e+16,0.1263916574037679,9.676501417608424e-08,79580104801072.67,0.25,0.4796346099172554,0.5074179184288138,0.25,0.2179620327679716,0.2092764913536289,0.25,0.1783755219117215,0.17470961823032724,0.25,0.12402783540305151,0.10859597198723007
19,19,80441.0,31.48598,4.701056311376221e+16,0.1046485167516937,8.489073912074298e-08,156246866113651.25,5267263073.47,2.8957850057274284,6.697639405808898e-16,31.48598,4.701056311376221e+16,0.0379470713995578,2.9531800481534927e-08,56657381952581.92,31.48598,4.701056311376221e+16,0.0502254189397469,3.9909887683210983e-08,74989732794790.62,31.48598,4.701056311376221e+16,0.0244449027966075,1.819241211608236e-08,36497788721510.36,125.94392,1.8804225245504883e+17,0.2172659098876059,1.7252483940157127e-07,324391769582534.2,0.25,0.4816610061183991,0.4920493733841426,0.25,0.17465727328870068,0.17117419488098343,0.25,0.23117026949017944,0.23132835724782888,0.25,0.11251145110272072,0.10544807448704498
20,20,60314.0,27.452473,2.1164460643225996e+16,0.1109695112303061,8.837988983881848e-08,85551850029388.6,2878191895.18,2.8957850057274284,1.2971024144093452e-15,27.452473,2.1164460643225996e+16,0.062347090674465,4.8108620169738754e-08,48066436375307.86,27.452473,2.1164460643225996e+16,0.0402196082214135,3.1740730561976555e-08,31007272652196.98,27.452473,2.1164460643225996e+16,0.0194737035583282,1.3808082127426065e-08,15013235147816.676,109.809892,8.465784257290398e+16,0.23300991368451282,1.8203732269795984e-07,179638794204710.12,0.25,0.4762437334771725,0.485504228083272,0.25,0.2675726954642829,0.2642788822463709,0.25,0.1726090001297946,0.17436386171555293,0.25,0.08357457092874987,0.07585302795480423
21,21,45708.0,39.900208,1.5349000564827746e+16,0.1405015468973089,1.113956546617969e-07,54048799010921.625,6536476503.72,2.8957850057274284,2.5995313396125202e-15,39.900208,1.5349000564827746e+16,0.0528564261624994,3.9331912860974365e-08,20333059793146.453,39.900208,1.5349000564827746e+16,0.0663973160636617,5.0555885025741635e-08,25542033308803.56,39.900208,1.5349000564827746e+16,0.0296110991875939,2.0959187115769915e-08,11390937564925.738,159.600832,6.1396002259310984e+16,0.2893663883110639,2.222426396642828e-07,111314829677797.38,0.25,0.48554895306732077,0.5012343933192563,0.25,0.18266263221172616,0.17697734746306426,0.25,0.2294575968245687,0.22748058204362032,0.25,0.10233081789638428,0.09430767717405905
22,22,89684.0,14.817619,2.2172513824765904e+16,0.0520058436162939,4.1266486191844337e-08,77819539465206.31,2545459191.33,2.8957850057274284,6.6828773305123635e-16,14.817619,2.2172513824765904e+16,0.0246673193018178,1.8794260154307912e-08,36911225632098.61,14.817619,2.2172513824765904e+16,0.0206485788367708,1.583804926281963e-08,30897737330138.586,14.817619,2.2172513824765904e+16,0.0129455906159758,9.33924372200156e-09,19371282721095.984,59.270476,8.869005529906362e+16,0.11026733237085831,8.523803933097345e-08,164999785148539.5,0.25,0.4716341866454558,0.4841322784491723,0.25,0.2237046890628954,0.2204914648650128,0.25,0.18725925795796117,0.18580963836253406,0.25,0.1174018663336875,0.10956661832328074
23,23,75107.0,44.621,4.303238158164045e+16,0.1381299601809426,1.1235300233562887e-07,133212190546225.4,3594997866.7,2.8957850057274284,1.0369168138032437e-15,44.621,4.303238158164045e+16,0.0802998948824263,6.353742677710919e-08,77441019196033.02,44.621,4.303238158164045e+16,0.0495623524634508,3.8951808659282326e-08,47797809625310.42,44.621,4.303238158164045e+16,0.0268194154330903,2.0145474391508453e-08,25864577636388.25,178.484,1.721295263265618e+17,0.29481162295991,2.3498771216352884e-07,284315597003957.1,0.25,0.4685363446465142,0.47812288268691255,0.25,0.2723769642330075,0.27038616697069356,0.25,0.16811532722436304,0.1657610446974164,0.25,0.09097136389611526,0.08572990564497747
24,24,2352.0,17.2348,1.6652269054647922e+16,0.0373873835585614,2.91485864856628e-08,36123701479940.87,851305148.57,2.8957850057274284,1.0349820762227886e-15,17.2348,1.6652269054647922e+16,0.0335861427354666,2.5119827123144942e-08,32450941428899.61,17.2348,1.6652269054647922e+16,0.0124428316759741,9.512044471132204e-09,12022267787848.83,17.2348,1.6652269054647922e+16,0.0078462436319937,5.794748794710311e-09,7581043007651.851,68.9392,6.660907621859169e+16,0.0912626016019958,6.957520687465026e-08,88177953704341.16,0.25,0.4096681762548372,0.41895076989391017,0.25,0.3680164946638132,0.3610456691620324,0.25,0.13634097053509803,0.1367160070148195,0.25,0.08597435854625157,0.08328755392923781
25,25,27004.0,52.790096,4.729247524164189e+16,0.1879580827828088,1.477956965752469e-07,168383913840059.34,15940409601.14,2.8957850057274284,1.1162472619643592e-15,52.790096,4.729247524164189e+16,0.0466520963727399,3.513764899335329e-08,41793693890583.1,52.790096,4.729247524164189e+16,0.1239198226218693,9.134604397435197e-08,111014671071888.34,52.790096,4.729247524164189e+16,0.0287691989684665,1.9427177714897077e-08,25773141801789.34,211.160384,1.8916990096656755e+17,0.38729920074588453,2.937065672578492e-07,346965420604320.06,0.25,0.4853045976362141,0.5032086887096908,0.25,0.12045492550176823,0.11963521728986551,0.25,0.319958890654091,0.3110112410055781,0.25,0.07428158620792662,0.06614485299486572
26,26,61188.0,45.592594,7.1757867185000296e+16,0.1708165415920217,1.3640626260172266e-07,268846968973982.4,7604116261.1,2.8957850057274284,6.353671839556892e-16,45.592594,7.1757867185000296e+16,0.0749530178454628,5.653715808325416e-08,117968034450281.05,45.592594,7.1757867185000296e+16,0.129672133593277,1.0345082089365057e-07,204090070856288.44,45.592594,7.1757867185000296e+16,0.0478083482174464,3.4597821661198494e-08,75245227365693.81,182.370376,2.8703146874000118e+17,0.42325004124820786,3.309920632398259e-07,666150301646245.8,0.25,0.40358304771398523,0.4121133940993842,0.25,0.1770892156901359,0.17081121985178602,0.25,0.3063724062751667,0.3125477387011952,0.25,0.11295533032071224,0.10452764734763462
27,27,96844.0,15.2885,2.379697500235591e+16,0.0462838660706409,3.706362270100048e-08,72042123419264.88,1943426262.36,2.8957850057274284,6.424556061636587e-16,15.2885,2.379697500235591e+16,0.024205778291167,1.8553088986818056e-08,37676966406610.94,15.2885,2.379697500235591e+16,0.01727264801992,1.3262726943665046e-08,26885356519902.465,15.2885,2.379697500235591e+16,0.0062590560590284,4.727196005622993e-09,9742394647940.916,61.154,9.518790000942365e+16,0.09402134844075631,7.360663463710658e-08,146346840993719.2,0.25,0.49226975403149825,0.5035364391230566,0.25,0.25744980999096473,0.25205729182278186,0.25,0.1837098521385667,0.18018385175538293,0.25,0.06657058383897022,0.06422241729877864
28,28,48852.0,35.729794,1.918781376316499e+16,0.1321416321036815,1.0861349730488773e-07,70963438164969.73,5561220124.65,2.8957850057274284,1.862108650887095e-15,35.729794,1.918781376316499e+16,0.0532539976205103,4.245486149409752e-08,28598759581048.344,35.729794,1.918781376316499e+16,0.0609229112247896,4.90338168677731e-08,32717162446867.13,35.729794,1.918781376316499e+16,0.029435139638686,2.2490158021914717e-08,15807423280410.271,142.919176,7.675125505265997e+16,0.2757536805876674,2.2259233368867307e-07,148086783473295.47,0.25,0.4792016984943601,0.4879480595984905,0.25,0.19312162037880698,0.19072921690769756,0.25,0.22093235925248522,0.2202852904015726,0.25,0.10674432187434757,0.10103743309223934
29,29,68664.0,27.157133,3.64852899202057e+16,0.0674072608123465,5.3313341614403595e-08,90560864928760.4,4357255387.42,2.8957850057274284,7.443310183198045e-16,27.157133,3.64852899202057e+16,0.036341801527095,2.719035266409032e-08,48824784447557.0,27.157133,3.64852899202057e+16,0.0326810637833973,2.4162041799380642e-08,43906626190547.73,27.157133,3.64852899202057e+16,0.0190637576757565,1.3351393603144748e-08,25611935021584.39,108.628532,1.459411596808228e+17,0.1554938837985953,1.180171296810193e-07,208904210588449.5,0.25,0.43350425859615355,0.451742401789475,0.25,0.23371852730983947,0.23039327204094295,0.25,0.21017587949457686,0.20473334561420556,0.25,0.12260133459943019,0.11313098055537656
30,30,106489.0,20.466103,3.7798501109946424e+16,0.050000186109852,4.009691074929901e-08,92344502036893.48,1852868118.2,2.8957850057274284,5.414527666181578e-16,20.466103,3.7798501109946424e+16,0.0306987093366528,2.3137765097221975e-08,56696929500227.59,20.466103,3.7798501109946424e+16,0.0206812484741238,1.52311265774559e-08,38195849664405.89,20.466103,3.7798501109946424e+16,0.0110680859020247,8.003431889437846e-09,20441461535333.016,81.864412,1.511940044397857e+17,0.11244822982265329,8.646923431341474e-08,207678742736859.94,0.25,0.44465071783441446,0.463713031203266,0.25,0.27300304669152187,0.26758378608231076,0.25,0.18391795501575298,0.17614503815599256,0.25,0.09842828045831074,0.09255814455843056
31,31,43187.0,30.842329,1.3056236505553204e+16,0.1591865769715992,1.2362937758686918e-07,67387180697367.19,9233131015.74,2.8957850057274284,2.3622679465772426e-15,30.842329,1.3056236505553204e+16,0.0701093015397926,5.2411783912821765e-08,29678809993326.953,30.842329,1.3056236505553204e+16,0.0743656066826228,5.5575496495965364e-08,31480597613989.246,30.842329,1.3056236505553204e+16,0.026437638117436,1.8687710629497087e-08,11191633936252.78,123.369316,5.222494602221282e+16,0.3300991233114506,2.503043686251534e-07,139738222240936.17,0.25,0.48223871476752045,0.49391617999289494,0.25,0.21238863295508978,0.20939220597987934,0.25,0.22528265430277558,0.22203166808963365,0.25,0.0800899979746142,0.07465994593759215
32,32,68835.0,51.178978,7.088012512598681e+16,0.2033657853778421,1.6976030062111026e-07,281650647926694.2,7171494834.25,2.8957850057274284,7.220497693680881e-16,51.178978,7.088012512598681e+16,0.0817301021037647,6.421882915989057e-08,113191784792469.31,51.178978,7.088012512598681e+16,0.1152086530140305,9.630875622654356e-08,159557772748625.03,51.178978,7.088012512598681e+16,0.0428566390937004,3.178912732854355e-08,59354134454203.99,204.715912,2.8352050050394723e+17,0.4431611795893377,3.6207701333608794e-07,613754339921992.5,0.25,0.45889801441158323,0.4688513613636527,0.25,0.18442522916718743,0.1773623477729066,0.25,0.2599700928695749,0.2659897001999065,0.25,0.09670666355165446,0.08779659066353426
33,33,32688.0,15.971391,1.6275817159447136e+16,0.0956566751348467,7.537913649381721e-08,97479959921800.06,3930726623.62,2.8957850057274284,9.812957987629866e-16,15.971391,1.6275817159447136e+16,0.043631963858907,3.289029912594618e-08,44463620361881.83,15.971391,1.6275817159447136e+16,0.0344043100272015,2.732081184657483e-08,35060080834516.277,15.971391,1.6275817159447136e+16,0.0180553694146,1.2476605297043296e-08,18399517696254.812,63.885564,6.510326863778854e+16,0.19174831843555523,1.480668527633815e-07,195403178814452.97,0.25,0.49886578362352624,0.5090885305320629,0.25,0.22754809124217318,0.22213141234592582,0.25,0.17942431155538116,0.18451673238597774,0.25,0.09416181357891926,0.08426332473603364
34,34,35656.0,57.024952,5.93321433829444e+16,0.2465144906630162,1.9437565380131305e-07,256488301927752.47,8886510677.4,2.8957850057274284,9.61113972100195e-16,57.024952,5.93321433829444e+16,0.0772254442491878,5.6769591630137816e-08,80349934025448.97,57.024952,5.93321433829444e+16,0.1511862850757353,1.1433310452110199e-07,157303180959244.62,57.024952,5.93321433829444e+16,0.0505271887177439,3.5926260113372115e-08,52571484948172.8,228.099808,2.373285735317776e+17,0.5254534087056831,4.0140461006592497e-07,546712901860618.9,0.25,0.4691462393787493,0.4842387180590418,0.25,0.14696915648413522,0.1414273533650105,0.25,0.287725386439386,0.2848325645844586,0.25,0.09615921769772966,0.08950136399148914
35,35,58077.0,25.93423,3.5840638570969296e+16,0.0727401055257806,5.8383472841559565e-08,100525515188369.64,3266920133.85,2.8957850057274284,7.235984355760496e-16,25.93423,3.5840638570969296e+16,0.038668575113833,2.9677002245613584e-08,53439274067873.54,25.93423,3.5840638570969296e+16,0.0350984610878878,2.8317786896185343e-08,48505440811168.05,25.93423,3.5840638570969296e+16,0.0162184689970677,1.1826827528758769e-08,22413631925774.383,103.73692,1.4336255428387718e+17,0.1627256107245691,1.2820508951211727e-07,224883861993185.62,0.25,0.4470108005856631,0.45539122560373446,0.25,0.23763054224625893,0.23148068737792715,0.25,0.2156910699649841,0.22087880445268046,0.25,0.09966758720309388,0.0922492825656579
36,36,24410.0,136.5774,9.409271389463462e+16,0.3190433645062745,2.694872138570734e-07,219799586289316.62,17572167678.21,2.8957850057274284,1.4515194040735173e-15,136.5774,9.409271389463462e+16,0.0804314086866461,6.188036146202646e-08,55411872869852.74,136.5774,9.409271389463462e+16,0.2818321727037491,2.3935559588762933e-07,194163558484179.03,136.5774,9.409271389463462e+16,0.0644637811306467,4.753522626211848e-08,44411243108246.99,546.3096,3.763708555785385e+17,0.7457707270273164,6.182583974688476e-07,513786260751595.4,0.25,0.42780354999719433,0.4358812026821717,0.25,0.10785004797285376,0.10008818596781688,0.25,0.377907260891223,0.38714491686251595,0.25,0.08643914113872894,0.07688569448749567
37,37,66104.0,16.471329,1.6954497832810994e+16,0.0328542986235404,2.517995336295197e-08,33818044361286.348,1135805538.22,2.8957850057274284,9.715020263309747e-16,16.471329,1.6954497832810994e+16,0.0257507904647443,1.8857444246533688e-08,26506162382384.434,16.471329,1.6954497832810994e+16,0.0103309342424798,7.609836188791561e-09,10633981157503.314,16.471329,1.6954497832810994e+16,0.0085826509629455,5.930400670037114e-09,8834413856406.709,65.885316,6.7817991331243976e+16,0.07751867429371,5.7577634468314336e-08,79792601757580.8,0.25,0.4238243097277304,0.43732177598940436,0.25,0.3321882204432096,0.3275133551537475,0.25,0.1332702647021154,0.1321665306166641,0.25,0.11071720512694463,0.10299833824018395
