,Unnamed: 0,id,sfr_IIP,sfrd_IIP,snr_IIP,snrs_IIP,snrd_IIP,mass,z,halo_volume,sfr_II-Other,sfrd_II-Other,snr_II-Other,snrs_II-Other,snrd_II-Other,sfr_Ib,sfrd_Ib,snr_Ib,snrs_Ib,snrd_Ib,sfr_Ic,sfrd_Ic,snr_Ic,snrs_Ic,snrd_Ic,sfr_total,sfrd_total,snr_total,snrs_total,snrd_total,sfr_IIP_ratio,snr_IIP_ratio,snrs_IIP_ratio,sfr_II-Other_ratio,snr_II-Other_ratio,snrs_II-Other_ratio,sfr_Ib_ratio,snr_Ib_ratio,snrs_Ib_ratio,sfr_Ic_ratio,snr_Ic_ratio,snrs_Ic_ratio
0,0,109905.0,9.665311,8046914103520864.0,0.018907283693669,1.4721013326349548e-08,15741375297065.496,407225645.22,0.7574413726158526,1.2011201903809337e-15,9.665311,8046914103520864.0,0.0110482433262443,8.582725197197017e-09,9198282915168.072,9.665311,8046914103520864.0,0.0062182935997276,4.857612869002776e-09,5177078571758.535,9.665311,8046914103520864.0,0.0036560644906371,2.8950644430138124e-09,3043878972243.1333,38.661244,3.2187656414083456e+16,0.039829885110278004,3.1056415835563155e-08,33160615756235.24,0.25,0.4747009347709623,0.47400876534800584,0.25,0.2773857693953862,0.2763591665773876,0.25,0.15612130395332183,0.15641253951269715,0.25,0.09179199188032962,0.09321952856190932
1,1,273468.0,17.59829,1.816334409248058e+16,0.0405405916669678,3.179037369132121e-08,41842287867735.29,1850155344.94,0.7574413726158526,9.688904152449269e-16,17.59829,1.816334409248058e+16,0.0165312682274605,1.2482788091896552e-08,17062061887857.191,17.59829,1.816334409248058e+16,0.02383237297951,1.710263264845446e-08,24597593912089.08,17.59829,1.816334409248058e+16,0.0098328644457755,7.049326576700583e-09,10148582637480.145,70.39316,7.265337636992232e+16,0.0907370973197138,6.842512100837281e-08,93650526305161.7,0.25,0.44679180692900383,0.46460091298093864,0.25,0.18218863855884962,0.18242990159080757,0.25,0.2626530237741263,0.24994669203963416,0.25,0.10836653073802024,0.10302249338861959
2,2,222980.0,3.2343884,1419555455147998.2,0.0026287038620882,1.938712365016269e-09,1153723809854.1091,82374400.55,0.7574413726158526,2.278451601359098e-15,3.2343884,1419555455147998.2,0.0013264106427062,1.0124814412794261e-09,582154407807.0724,3.2343884,1419555455147998.2,0.0013802355893073,1.0010603072084772e-09,605777883754.0698,3.2343884,1419555455147998.2,0.0007614452835956,5.181811673655795e-10,334194188343.27057,12.9375536,5678221820591993.0,0.006096795377697299,4.470435280869752e-09,2675850289758.522,0.25,0.43116156919162274,0.43367418231342336,0.25,0.21755866164679658,0.2264838606683601,0.25,0.22638706136609782,0.22392904590125604,0.25,0.12489270779548298,0.1159129111169604
3,3,237920.0,15.210063,6578131572214401.0,0.024977710985533,1.9779034744545295e-08,10802497611981.05,550500700.7,0.7574413726158526,2.312216293186703e-15,15.210063,6578131572214401.0,0.0167509860543434,1.3022507119272073e-08,7244558436727.031,15.210063,6578131572214401.0,0.0124386848854967,8.979260772173599e-09,5379550746246.902,15.210063,6578131572214401.0,0.0083745692753646,6.264301533041106e-09,3621879709109.2383,60.840252,2.6312526288857604e+16,0.0625419512007377,4.804510416903207e-08,27048486504064.223,0.25,0.39937530738948834,0.41167638381964544,0.25,0.26783600020054726,0.2710475363620057,0.25,0.19888546242461944,0.18689231561623434,0.25,0.13390322998534493,0.1303837642021145
4,4,49346.0,0.42640075,221445385954154.25,0.0005295161730716,4.793831753330215e-10,274996967793.35986,24439912.26,0.7574413726158526,1.9255345879650776e-15,0.42640075,221445385954154.25,0.0002642179585917,2.3338644511512937e-10,137217975851.0696,0.42640075,221445385954154.25,0.0002330456211818,2.1358613573205188e-10,121029049614.81503,0.42640075,221445385954154.25,3.362914503937348e-06,3.085296028430893e-12,1746483560.958158,1.705603,885781543816617.0,0.0010301426673490375,9.294410522086337e-10,534990476820.20264,0.25,0.5140221736803248,0.5157757710334203,0.25,0.25648676340301174,0.2511040851493835,0.25,0.22622654955310034,0.22980062611233543,0.25,0.0032645133635629815,0.0033195177048606734
5,5,192294.0,4.7504463,3961182255004103.0,0.0151913009470762,1.211954645674214e-08,12667338591320.44,440363808.78,0.7574413726158526,1.1992496164494404e-15,4.7504463,3961182255004103.0,0.0064662287634305,5.039125855462634e-09,5391895627679.946,4.7504463,3961182255004103.0,0.0046976767529001,3.5109866799785212e-09,3917180117020.468,4.7504463,3961182255004103.0,0.0011411440905237,7.55297408330082e-10,951548430678.0974,19.0017852,1.5844729020016412e+16,0.0274963505539305,2.1424956400513376e-08,22927962766698.953,0.25,0.5524842621307307,0.565674264637091,0.25,0.23516679970848628,0.23519888494811073,0.25,0.17084728184877557,0.16387369077186978,0.25,0.04150165631200747,0.03525315964292856
6,6,217716.0,3.13619,7977889859971722.0,0.0055405080039639,4.4780035615404285e-09,14094032129404.14,177396425.16,0.7574413726158526,3.9311021523818285e-16,3.13619,7977889859971722.0,0.00207871369094,1.5801795484085211e-09,5287864854085.696,3.13619,7977889859971722.0,0.0042110939700509,3.2083072682048862e-09,10712247626278.137,3.13619,7977889859971722.0,0.0023024218565503,1.586413535096333e-09,5856937233633.84,12.54476,3.191155943988689e+16,0.0141327375215051,1.0852903913250168e-08,35951081843401.81,0.25,0.3920336025156611,0.41260879091293645,0.25,0.14708499947564457,0.14559969949418797,0.25,0.2979673232905573,0.2956174028490113,0.25,0.162914074718137,0.14617410674386433
7,7,143205.0,0.5500925,460230238262615.75,0.0028131942942541,2.428594735481949e-09,2353635216483.845,55817383.37,0.7574413726158526,1.195255014265506e-15,0.5500925,460230238262615.75,0.0018348528698931,1.5496132602949367e-09,1535114137145.6306,0.5500925,460230238262615.75,0.0006115864388031,5.038618712369883e-10,511678622138.1752,0.5500925,460230238262615.75,0.0004054891701449,3.0333169479605467e-10,339249085178.7863,2.20037,1840920953050463.0,0.0056651227730952,4.785401561809928e-09,4739677060946.437,0.25,0.4965813464122123,0.5075007194513075,0.25,0.32388580854896615,0.32382094590800525,0.25,0.10795643153713212,0.10529145040994603,0.25,0.07157641350168951,0.06338688423074133
8,8,2.0,0.3595567,247194513637520.3,0.000917345576508,7.739441041194871e-10,630673252987.4347,31623131.0,0.7574413726158526,1.4545496771309604e-15,0.3595567,247194513637520.3,0.0004382650006441,3.3770947060931575e-10,301306313242.30884,0.3595567,247194513637520.3,0.0005279885677042,3.94483851925995e-10,362991086523.5664,0.3595567,247194513637520.3,7.961243486176212e-06,6.262790942698624e-12,5473339007.492297,1.4382268,988778054550081.2,0.0018915603883424765,1.5124002175974965e-09,1300443991760.8022,0.25,0.4849676395009759,0.5117323411582986,0.25,0.23169495583915237,0.22329371992935818,0.25,0.27912858133324636,0.26083297749893686,0.25,0.004208823326625292,0.004140961413406365
9,9,81766.0,1.7515738,2386247300072835.0,0.0007335970902947,5.822617476359928e-10,999412115011.708,11522454.26,0.7574413726158526,7.340286146982909e-16,1.7515738,2386247300072835.0,0.0005900818235081,4.979869871256418e-10,803894850544.2728,1.7515738,2386247300072835.0,0.0002971352738342,2.1301679641572636e-10,404800668372.3319,1.7515738,2386247300072835.0,0.0001786803457681,1.5696591637546234e-10,243424223784.02585,7.0062952,9544989200291340.0,0.0017994945334051,1.4502314475528233e-09,2451531857712.339,0.25,0.407668418367767,0.4014957396066151,0.25,0.32791531874871305,0.343384490776258,0.25,0.16512152069278294,0.14688468987152303,0.25,0.099294742190737,0.10823507974560385
