mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,2.642892957316965e-05,1.806644523347182e-06,6.719452216064027e-05,2.3756850640609673e-06,0.0,0.0,0.0,0.0,9.89191015998671e-06,4.150553242026918e-07,0.0,0.0,0.0,0.0
em4,0.0,0.0,2.9032226740172234e-05,1.8435482555521279e-06,7.172595419076914e-05,2.434537577496845e-06,0.0,0.0,0.0,0.0,7.522294569431363e-06,3.843713225737204e-07,0.0,0.0,0.0,0.0
001,0.0,0.0,3.929939497293731e-07,1.6043910218904634e-07,8.054798578441441e-05,2.910317155726345e-06,5.528473313863142e-07,2.472408436501072e-07,0.0,0.0,8.295203344574109e-06,4.3183104085330606e-07,0.0,0.0,0.0,0.0
002,0.0,0.0,1.0037333232954649e-06,2.682590053727145e-07,8.01137443240355e-05,2.917570443060055e-06,3.9204970817898064e-06,6.277819829536264e-07,0.0,0.0,6.460437569231969e-06,3.09044643146959e-07,0.0,0.0,0.0,0.0
003,0.0,0.0,2.806383593322308e-07,1.4031917693843376e-07,7.713545421490912e-05,2.8706842689417715e-06,6.390163761822114e-06,7.530880220134819e-07,1.621859804256111e-14,1.1468281017763481e-14,5.037187574755525e-06,2.1459141647688822e-07,0.0,0.0,0.0,0.0
004,0.0,0.0,3.6584212124162977e-07,1.4935440958376397e-07,8.341488828643494e-05,2.945482099998445e-06,4.252866179666388e-06,6.411436950866543e-07,9.75292332459657e-07,2.8154264034672104e-07,4.551389003678824e-06,1.951392004128619e-07,0.0,0.0,0.0,0.0
006,0.0,0.0,2.806383593322308e-07,1.4031917693843376e-07,7.417393389245352e-05,2.758558496632813e-06,2.249764205561361e-05,1.3742623598755848e-06,2.046475658032736e-06,4.5760585927835905e-07,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,3.6584212124162977e-07,1.4935440958376397e-07,4.874936342729924e-05,2.4223753906381057e-06,4.481546060859487e-05,1.954046856660603e-06,2.4323800358799244e-06,4.965074928050578e-07,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,5.797966076914621e-07,2.0498906608817993e-07,4.484370466081688e-05,2.4004285733379485e-06,6.0260008068482266e-05,2.236458792777208e-06,3.150305841302937e-06,5.751645132984026e-07,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,5.929217752734023e-07,1.7116177688818987e-07,4.19592402533798e-05,2.4429614221259167e-06,5.949506248709465e-05,2.229671666234329e-06,6.101773074890954e-06,7.627216479997774e-07,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,6.044901458409538e-07,1.9115657792700013e-07,5.3544707383861456e-05,2.754042601477258e-06,6.978601064832356e-05,2.3032814828331996e-06,4.109655747484328e-06,5.811930715795486e-07,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,5.336004279186944e-07,1.687392682775809e-07,6.691607496432874e-05,3.1579646803416256e-06,8.456863760758318e-05,2.540618643649398e-06,3.856575935792556e-06,5.348108584641462e-07,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,3.947864893564499e-07,1.3957809857132218e-07,6.406545672164856e-05,3.0369939093596846e-06,7.773821730184826e-05,2.2963721015995944e-06,4.03919531209724e-06,4.6954692389795527e-07,0.0,0.0,0.0,0.0,0.0,0.0
